Date,Location,Raw,Speakers,Description,Hosts,Issue date
February 20,"Battersea, Strath Terrace","Battersea, Strath Terrace ... 8 p.m.",[],,,"February 20, 1914"
February 20,"Chelsea, 308, King's Road","Chelsea, 308, King's Road . Speakers Class . Miss Ada Moore 7.45 p.m.",['Miss Ada Moore'],,,"February 20, 1914"
February 20,"Clapham, The Triangle","Clapham, The Triangle . Miss M. Wright 7.30 p.m.",['Miss M. Wright'],,,"February 20, 1914"
February 20,"Cricklewood, Clock Tower","Cricklewood, Clock Tower . Miss Ennis Sp.m.",['Miss Ennis'],,,"February 20, 1914"
February 20,"Fulham, Munster Road","Fulham, Munster Road . Miss Glidewel 7 p.m.",['Miss Glidewel'],,,"February 20, 1914"
February 20,"Kentish Town, Modbury Street","Kentish Town, Modbury Street : 8 p.m.",[],,,"February 20, 1914"
February 20,"Lincoln's Inn House, Kingsway","Lincoln's Inn House, Kingsway . Speakers Class . Miss Rosa Leo 7.15 p.m.",['Miss Rosa Leo'],,,"February 20, 1914"
February 20,"North Kensington, Lancaster Baths, Lancaster Road","North Kensington, Lancaster Ba hs, Lancaster Road, . Miss P. Rickards, B.A. 8 p.m.","['Miss P. Rickards, B.A.']",,,"February 20, 1914"
February 20,Queen's Road Station,"Queen's Road Station . Miss Canning, Miss Fedden 8 p.m.","['Miss Canning', 'Miss Fedden']",,,"February 20, 1914"
February 20,"South Wimbledon, The Broadway","South Wimbledon, The Broadway 12.15 p.m.",[],,,"February 20, 1914"
February 20,"Kilburn, Victoria Road","Kilburn, Victoria Road . Miss Jacobs, Miss Haughton ... 8 p.m.","['Miss Jacobs', 'Miss Haughton']",,,"February 20, 1914"
February 20,Sloane Square,Sloane Square . Mrs. Theresa Gough . Chair: Miss D. Smith 8.15 p.m.,['Mrs. Theresa Gough'],,,"February 20, 1914"
February 20,"West Ealing, Uxbridge Road","West Ealing, Uxbridge Road, opposite, The Green Man . Mrs. Tidswell . Chair: Mrs. Thomson ... 12.30 p.m.",['Mrs. Tidswell'],,,"February 20, 1914"
February 20,"West Ham, The Grove, Stratford","West Ham, The Grove, Stratford . Miss Kelly, Miss Brico 7.30 p.m.","['Miss Kelly', 'Miss Brico']",,,"February 20, 1914"
