Date,Location,Raw,Speakers,Description,Hosts,Issue date
SEPTEMBER 15,Wells Town Hall,"Wells Town Hall - Miss Royden , Miss Wheelwright","['Miss Royden', 'Miss Wheelwright']",,,"SEPTEMBER 15 , 1910"
SEPTEMBER 15,London - Camberwell - Grove Lane,London - Camberwell - Grove Lane - Open - air Meeting - Mr . J. Stephen,['Mr . J. Stephen'],Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 15,Ringwood,"Ringwood - Open - air Meeting - Miss Bateson , Miss Duncan","['Miss Bateson', 'Miss Duncan']",Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 15,North of England - Oldham Park Gates,North of England - Oldham Park Gates - Open - air Meeting - Miss Robertson,['Miss Robertson'],Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 15,North of England - Salford Club,North of England - Salford Club - Women's Meeting - Miss A. H. Ward,['Miss A. H. Ward'],Women's Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 15,North of England - Salford Club,North of England - Salford Club - Debate - Mrs . Dickenson,['Mrs . Dickenson'],Debate,,"SEPTEMBER 15 , 1910"
SEPTEMBER 15,Broughty Ferry,Broughty Ferry - Drawing - room Meeting - Mrs . Fawcett,['Mrs . Fawcett'],Drawing - room Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 16,North of England - Salford Club,North of England - Salford Club - Women's Meeting - Miss A. H. Ward,['Miss A. H. Ward'],Women's Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 16,"North of England - Hankinson Street, Pendleton","North of England - Hankinson Street , Pendleton - Open - air Meet- ing - Miss Ashton , 7.30",['Miss Ashton'],Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 16,London Stroud Green - Station,London Stroud Green - Station - Open - air Meeting - Mr . Dowse . 7.30,['Mr . Dowse'],Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 16,Dundee Gilfillan Hall,"Dundee Gilfillan Hall - The Lord Provost ( Chairman ) , Mrs. Fawcett",['Mrs. Fawcett'],,['The Lord Provost'],"SEPTEMBER 15 , 1910"
SEPTEMBER 17,Bristol Durdham Downs,"Bristol Durdham Downs Open - air Demonstration - Miss Abadam , Mrs. Cooper , Miss Maude Royden","['Miss Abadam', 'Mrs. Cooper', 'Miss Maude Royden']",Open - air Demonstration,,"SEPTEMBER 15 , 1910"
SEPTEMBER 17,"Romiley - ""The Haven""","Romiley - Garden Party at . "" The Haven , "" Admission 1s .",,"Garden Party, Admission 1s .",,"SEPTEMBER 15 , 1910"
SEPTEMBER 17,"London - Highgate - Tally Ho Corner, Finchley","London - Highgate - Tally Ho Corner , Finchley - Open - air Meet- ing - Miss Thomson , Miss Rinder","['Miss Thomson', 'Miss Rinder']",Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 19,Fording - Bridge,"Fording - Bridge - Open - air Meeting - Miss Duncan , Miss Cum- berland","['Miss Duncan', 'Miss Cumberland']",Open - air Meeting,,"SEPTEMBER 15 , 1910"
SEPTEMBER 19,Bath Church League,Bath Church League - Drawing - room Meeting,,Drawing - room Meeting,,"SEPTEMBER 15 , 1910"
