points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[426, 214, 476, 215, 476, 235, 426, 234]",21,50,quadrilateral,214,0,0.9909906387329102,451.0,224.5,45100.0,2,0,0
"[999, 206, 1090, 206, 1090, 234, 999, 234]",28,91,quadrilateral,THE,1,0.9912925958633423,1044.5,220.0,104450.0,2,0,0
"[535, 289, 623, 288, 623, 328, 535, 329]",41,88,quadrilateral,The,2,0.9872769117355347,579.0,308.5,57900.0,2,0,0
"[646, 288, 770, 286, 770, 325, 646, 327]",41,124,quadrilateral,News,3,0.9914628267288208,708.0,306.5,70800.0,2,0,0
"[797, 286, 845, 285, 845, 324, 797, 325]",40,48,quadrilateral,of,4,0.9853814840316772,821.0,305.0,82100.0,2,0,0
"[865, 285, 939, 284, 939, 324, 865, 325]",41,74,quadrilateral,the,5,0.9850510358810425,902.0,304.5,90200.0,2,0,0
"[961, 284, 1097, 282, 1097, 322, 961, 324]",42,136,quadrilateral,Week,6,0.9905585050582886,1029.0,303.0,102900.0,2,0,0
"[1096, 283, 1108, 283, 1108, 322, 1096, 322]",39,12,quadrilateral,.,7,0.9279433488845825,1102.0,302.5,110200.0,2,0,0
"[391, 405, 459, 405, 459, 435, 391, 435]",30,68,quadrilateral,The,8,0.986389696598053,425.0,420.0,42500.0,2,0,0
"[483, 405, 603, 405, 603, 435, 483, 435]",30,120,quadrilateral,Second,9,0.9780639410018921,543.0,420.0,54300.0,2,0,0
"[626, 405, 768, 405, 768, 435, 626, 435]",30,142,quadrilateral,Reading,10,0.991773784160614,697.0,420.0,69700.0,2,0,0
"[768, 405, 778, 405, 778, 435, 768, 435]",30,10,quadrilateral,.,11,0.9444065093994141,773.0,420.0,77300.0,2,0,0
"[1148, 201, 1333, 200, 1333, 231, 1148, 232]",32,185,quadrilateral,COMMON,12,0.9888856410980225,1240.5,216.0,124050.0,2,0,0
"[428, 457, 514, 456, 515, 490, 429, 491]",35,87,quadrilateral,Going,13,0.9882223606109619,471.5,473.5,47150.0,2,0,0
"[533, 456, 561, 456, 562, 489, 534, 489]",33,29,quadrilateral,to,14,0.9802781343460083,547.5,472.5,54750.0,2,0,0
"[580, 455, 651, 454, 652, 488, 581, 489]",35,72,quadrilateral,press,15,0.9894750118255615,616.0,471.5,61600.0,2,0,0
"[653, 454, 660, 454, 661, 487, 654, 487]",33,8,quadrilateral,",",16,0.9748296141624451,657.0,470.5,65700.0,2,0,0
"[678, 453, 708, 453, 709, 487, 679, 487]",34,31,quadrilateral,as,17,0.9930869936943054,693.5,470.0,69350.0,2,0,0
"[724, 453, 763, 452, 764, 485, 725, 486]",34,40,quadrilateral,we,18,0.9835011959075928,744.0,469.0,74400.0,2,0,0
"[781, 452, 813, 452, 814, 485, 782, 485]",33,33,quadrilateral,do,19,0.9899030923843384,797.5,468.5,79750.0,2,0,0
"[816, 452, 824, 452, 825, 485, 817, 485]",33,9,quadrilateral,",",20,0.9890079498291016,820.5,468.5,82050.0,2,0,0
