points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[431, 189, 481, 186, 482, 207, 432, 210]",24,51,quadrilateral,220,0,0.990444004535675,456.5,198.0,45650.0,5,0,0
"[992, 172, 1082, 172, 1082, 200, 992, 200]",28,90,quadrilateral,THE,1,0.9906098246574402,1037.0,186.0,103700.0,5,0,0
"[1143, 166, 1331, 163, 1332, 196, 1144, 199]",36,189,quadrilateral,COMMON,2,0.9929459095001221,1237.5,181.0,123750.0,5,0,0
"[1389, 162, 1533, 160, 1534, 193, 1390, 195]",35,145,quadrilateral,CAUSE,3,0.9795463681221008,1461.5,177.5,146150.0,5,0,1
"[1532, 160, 1547, 160, 1548, 192, 1533, 192]",32,16,quadrilateral,",",4,0.582737922668457,1540.0,176.0,154000.0,5,0,1
"[397, 265, 472, 264, 473, 296, 398, 297]",33,76,quadrilateral,great,5,0.9911782741546631,435.0,280.5,43500.0,5,0,0
"[487, 263, 700, 259, 701, 291, 488, 295]",36,214,quadrilateral,demonstration,6,0.9838032722473145,594.0,277.0,59400.0,5,0,0
"[707, 260, 714, 260, 715, 291, 708, 291]",31,8,quadrilateral,;,7,0.9569376707077026,711.0,275.5,71100.0,5,0,0
"[732, 259, 855, 257, 856, 289, 733, 291]",34,124,quadrilateral,numbers,8,0.9901127815246582,794.0,274.0,79400.0,5,0,0
"[871, 257, 948, 256, 949, 287, 872, 288]",32,78,quadrilateral,there,9,0.9897816777229309,910.0,272.0,91000.0,5,0,0
"[963, 255, 1031, 254, 1032, 286, 964, 287]",33,69,quadrilateral,were,10,0.9923663139343262,997.5,270.5,99750.0,5,0,0
"[1046, 253, 1114, 252, 1115, 284, 1047, 285]",33,69,quadrilateral,then,11,0.9885637760162354,1080.5,268.5,108050.0,5,0,0
"[1112, 253, 1123, 253, 1124, 284, 1113, 284]",31,12,quadrilateral,",",12,0.9752666354179382,1118.0,268.5,111800.0,5,0,0
"[1142, 252, 1249, 250, 1250, 281, 1143, 283]",33,108,quadrilateral,though,13,0.9830315113067627,1196.0,266.5,119600.0,5,0,0
"[396, 300, 513, 298, 514, 331, 397, 333]",35,118,quadrilateral,scarcely,14,0.9907383918762207,455.0,315.5,45500.0,5,0,0
"[527, 298, 555, 297, 556, 329, 528, 330]",33,29,quadrilateral,as,15,0.985538125038147,541.5,313.5,54150.0,5,0,0
"[570, 297, 648, 295, 649, 327, 571, 329]",34,79,quadrilateral,great,16,0.9907593131065369,609.5,312.0,60950.0,5,0,0
"[664, 295, 691, 294, 692, 326, 665, 327]",33,28,quadrilateral,as,17,0.9905927777290344,678.0,310.5,67800.0,5,0,0
"[707, 294, 766, 293, 767, 326, 708, 327]",34,60,quadrilateral,ours,18,0.9881566166877747,737.0,310.0,73700.0,5,0,0
"[773, 293, 781, 293, 782, 325, 774, 325]",32,9,quadrilateral,;,19,0.9688799977302551,777.5,309.0,77750.0,5,0,0
"[797, 292, 847, 291, 848, 324, 798, 325]",34,51,quadrilateral,but,20,0.9646602869033813,822.5,308.0,82250.0,5,0,0
"[861, 291, 932, 290, 933, 323, 862, 324]",34,72,quadrilateral,what,21,0.9937276244163513,897.0,307.0,89700.0,5,0,0
"[945, 289, 1023, 287, 1024, 320, 946, 322]",35,79,quadrilateral,could,22,0.9876513481140137,984.5,304.5,98450.0,5,0,0
"[1038, 287, 1131, 285, 1132, 318, 1039, 320]",35,94,quadrilateral,escape,23,0.9929639101028442,1085.0,302.5,108500.0,5,0,0
"[1145, 285, 1182, 284, 1183, 317, 1146, 318]",34,38,quadrilateral,no,24,0.9791357517242432,1164.0,301.0,116400.0,5,0,0
"[1196, 285, 1248, 284, 1249, 316, 1197, 317]",33,53,quadrilateral,one,25,0.9907634854316711,1222.5,300.5,122250.0,5,0,0
"[398, 335, 451, 334, 452, 365, 399, 366]",32,54,quadrilateral,was,26,0.9907364249229431,425.0,350.0,42500.0,5,0,0
"[470, 334, 519, 333, 520, 363, 471, 364]",31,50,quadrilateral,the,27,0.9788265228271484,495.0,348.5,49500.0,5,0,0
"[542, 332, 715, 329, 716, 360, 543, 363]",34,174,quadrilateral,indifference,28,0.984944760799408,629.0,346.0,62900.0,5,0,0
"[735, 328, 764, 327, 765, 358, 736, 359]",32,30,quadrilateral,of,29,0.980839729309082,750.0,343.0,75000.0,5,0,0
"[783, 328, 831, 327, 832, 357, 784, 358]",31,49,quadrilateral,the,30,0.9850515723228455,807.5,342.5,80750.0,5,0,0
"[851, 326, 919, 325, 920, 356, 852, 357]",32,69,quadrilateral,mass,31,0.981246829032898,885.5,341.0,88550.0,5,0,0
"[943, 324, 972, 323, 973, 354, 944, 355]",32,30,quadrilateral,of,32,0.9912462830543518,958.0,339.0,95800.0,5,0,0
"[994, 323, 1057, 322, 1058, 353, 995, 354]",32,64,quadrilateral,that,33,0.9792227745056152,1026.0,338.0,102600.0,5,0,0
"[1078, 322, 1165, 320, 1166, 350, 1079, 352]",32,88,quadrilateral,crowd,34,0.9871291518211365,1122.0,336.0,112200.0,5,0,0
"[1166, 320, 1174, 320, 1175, 350, 1167, 350]",30,9,quadrilateral,",",35,0.9876949787139893,1170.5,335.0,117050.0,5,0,0
"[1199, 319, 1248, 318, 1249, 349, 1200, 350]",32,50,quadrilateral,the,36,0.984616756439209,1224.0,334.0,122400.0,5,0,0
"[397, 370, 541, 367, 542, 401, 398, 404]",37,145,quadrilateral,ignorance,37,0.9659629464149475,469.5,385.5,46950.0,5,0,0
"[554, 366, 583, 365, 584, 399, 555, 400]",35,30,quadrilateral,of,38,0.9844428896903992,569.0,382.5,56900.0,5,0,0
"[592, 365, 640, 364, 641, 398, 593, 399]",35,49,quadrilateral,the,39,0.9903161525726318,616.5,381.5,61650.0,5,0,0
"[651, 364, 772, 361, 773, 395, 652, 398]",37,122,quadrilateral,question,40,0.9902315735816956,712.0,379.5,71200.0,5,0,0
"[773, 362, 781, 362, 782, 395, 774, 395]",33,9,quadrilateral,",",41,0.9597412943840027,777.5,378.5,77750.0,5,0,0
"[795, 361, 848, 360, 849, 393, 796, 394]",34,54,quadrilateral,and,42,0.9909075498580933,822.0,377.0,82200.0,5,0,0
"[858, 359, 906, 358, 907, 392, 859, 393]",35,49,quadrilateral,the,43,0.9861247539520264,882.5,375.5,88250.0,5,0,0
"[916, 358, 974, 357, 975, 390, 917, 391]",34,59,quadrilateral,fact,44,0.991929292678833,945.5,374.0,94550.0,5,0,0
"[985, 356, 1048, 354, 1049, 388, 986, 390]",36,64,quadrilateral,that,45,0.9859262108802795,1017.0,372.0,101700.0,5,0,0
"[1060, 354, 1111, 353, 1112, 387, 1061, 388]",35,52,quadrilateral,the,46,0.9793477058410645,1086.0,370.5,108600.0,5,0,0
"[1118, 353, 1250, 350, 1251, 384, 1119, 387]",37,133,quadrilateral,immense,47,0.9919480681419373,1184.5,368.5,118450.0,5,0,0
"[398, 405, 526, 402, 527, 433, 399, 436]",34,129,quadrilateral,majority,48,0.9897417426109314,462.5,419.0,46250.0,5,0,0
"[544, 402, 574, 401, 575, 431, 545, 432]",31,31,quadrilateral,of,49,0.9905267953872681,559.5,416.5,55950.0,5,0,0
"[589, 401, 665, 399, 666, 430, 590, 432]",33,77,quadrilateral,them,50,0.988796055316925,627.5,415.5,62750.0,5,0,0
"[682, 399, 749, 398, 750, 429, 683, 430]",32,68,quadrilateral,were,51,0.9873425960540771,716.0,414.0,71600.0,5,0,0
"[768, 397, 815, 396, 816, 427, 769, 428]",32,48,quadrilateral,out,52,0.9904754161834717,792.0,412.0,79200.0,5,0,0
"[835, 396, 880, 395, 881, 425, 836, 426]",31,46,quadrilateral,for,53,0.9891699552536011,858.0,410.5,85800.0,5,0,0
"[899, 394, 1028, 391, 1029, 422, 900, 425]",34,130,quadrilateral,curiosity,54,0.9860073924064636,964.0,408.0,96400.0,5,0,0
"[1026, 392, 1058, 391, 1059, 421, 1027, 422]",31,33,quadrilateral,-,55,0.6709240674972534,1042.5,406.5,104250.0,5,0,0
"[1060, 391, 1161, 389, 1162, 419, 1061, 421]",32,102,quadrilateral,loafers,56,0.9723510146141052,1111.0,405.0,111100.0,5,0,0
"[1180, 388, 1249, 386, 1250, 417, 1181, 419]",33,70,quadrilateral,with,57,0.9851274490356445,1215.0,402.5,121500.0,5,0,0
"[396, 441, 512, 437, 513, 468, 397, 472]",35,117,quadrilateral,nothing,58,0.9896945953369141,454.5,454.5,45450.0,5,0,0
"[520, 437, 551, 436, 552, 467, 521, 468]",32,32,quadrilateral,to,59,0.9931384325027466,536.0,452.0,53600.0,5,0,0
"[559, 436, 595, 435, 596, 466, 560, 467]",32,37,quadrilateral,do,60,0.9686282873153687,577.5,451.0,57750.0,5,0,0
"[596, 435, 605, 435, 606, 465, 597, 465]",30,10,quadrilateral,.,61,0.8899549245834351,601.0,450.0,60100.0,5,0,0
"[433, 470, 503, 469, 504, 502, 434, 503]",34,71,quadrilateral,How,62,0.9848851561546326,468.5,486.0,46850.0,5,0,0
"[513, 469, 639, 467, 640, 499, 514, 501]",34,127,quadrilateral,different,63,0.9904342889785767,576.5,484.0,57650.0,5,0,0
"[655, 466, 708, 465, 709, 498, 656, 499]",34,54,quadrilateral,was,64,0.9909655451774597,682.0,482.0,68200.0,5,0,0
"[724, 465, 773, 464, 774, 497, 725, 498]",34,50,quadrilateral,our,65,0.959343433380127,749.0,481.0,74900.0,5,0,0
"[788, 464, 875, 462, 876, 495, 789, 497]",35,88,quadrilateral,crowd,66,0.98072749376297,832.0,479.5,83200.0,5,0,0
"[889, 462, 924, 461, 925, 494, 890, 495]",34,36,quadrilateral,on,67,0.9878840446472168,907.0,478.0,90700.0,5,0,0
"[940, 461, 1074, 459, 1075, 492, 941, 494]",35,135,quadrilateral,Saturday,68,0.9707790613174438,1007.5,476.5,100750.0,5,0,0
"[1076, 459, 1085, 459, 1086, 491, 1077, 491]",32,10,quadrilateral,",",69,0.9756323099136353,1081.0,475.0,108100.0,5,0,0
"[1102, 458, 1152, 457, 1153, 490, 1103, 491]",34,51,quadrilateral,9th,70,0.9901189804077148,1127.5,474.0,112750.0,5,0,0
"[1166, 457, 1234, 456, 1235, 489, 1167, 490]",34,69,quadrilateral,July,71,0.9882542490959167,1200.5,473.0,120050.0,5,0,0
"[1238, 456, 1251, 456, 1252, 488, 1239, 488]",32,14,quadrilateral,!,72,0.942624568939209,1245.0,472.0,124500.0,5,0,0
"[401, 507, 554, 504, 555, 533, 402, 536]",32,154,quadrilateral,Thousands,73,0.9743438363075256,478.0,520.0,47800.0,5,0,0
"[573, 504, 642, 503, 643, 531, 574, 532]",29,70,quadrilateral,wore,74,0.9922234416007996,608.0,517.5,60800.0,5,0,0
"[664, 502, 711, 501, 712, 530, 665, 531]",30,48,quadrilateral,the,75,0.9868147969245911,688.0,516.0,68800.0,5,0,0
"[731, 501, 832, 499, 833, 528, 732, 530]",31,102,quadrilateral,colours,76,0.9932652115821838,782.0,514.5,78200.0,5,0,0
"[840, 499, 846, 499, 847, 527, 841, 527]",28,7,quadrilateral,;,77,0.9494971036911011,843.5,513.0,84350.0,5,0,0
"[871, 498, 1005, 495, 1006, 524, 872, 527]",32,135,quadrilateral,hundreds,78,0.9878830909729004,938.5,511.0,93850.0,5,0,0
"[1027, 495, 1090, 494, 1091, 523, 1028, 524]",30,64,quadrilateral,held,79,0.9909558296203613,1059.0,509.0,105900.0,5,0,0
"[1108, 493, 1199, 491, 1200, 520, 1109, 522]",31,92,quadrilateral,wands,80,0.9933332204818726,1154.0,506.5,115400.0,5,0,0
"[1219, 491, 1250, 490, 1251, 519, 1220, 520]",30,32,quadrilateral,or,81,0.9895370602607727,1235.0,505.0,123500.0,5,0,0
