points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[428, 134, 482, 134, 482, 159, 428, 159]",25,54,quadrilateral,264,0,0.9798652529716492,455.0,146.5,45500.0,12,1,0
"[411, 207, 586, 203, 587, 233, 412, 237]",34,176,quadrilateral,PREPAID,1,0.9845998287200928,499.0,220.0,49900.0,12,1,0
"[611, 203, 999, 195, 1000, 225, 612, 233]",38,389,quadrilateral,ADVERTISEMENTS,2,0.9880603551864624,805.5,214.0,80550.0,12,1,0
"[999, 196, 1009, 196, 1010, 225, 1000, 225]",29,11,quadrilateral,.,3,0.9179074764251709,1004.5,210.5,100450.0,12,1,0
"[411, 279, 457, 278, 458, 305, 412, 306]",28,47,quadrilateral,Ten,4,0.98699951171875,434.5,292.0,43450.0,12,1,0
"[474, 278, 544, 276, 545, 302, 475, 304]",28,71,quadrilateral,words,5,0.9917385578155518,509.5,290.0,50950.0,12,1,0
"[545, 276, 551, 276, 552, 302, 546, 302]",26,7,quadrilateral,",",6,0.9442164301872253,548.5,289.0,54850.0,12,1,0
"[570, 276, 600, 275, 601, 301, 571, 302]",27,31,quadrilateral,9d,7,0.9873229265213013,585.5,288.5,58550.0,12,1,0
"[599, 275, 606, 275, 607, 301, 600, 301]",26,8,quadrilateral,.,8,0.9522910118103027,603.0,288.0,60300.0,12,1,0
"[626, 274, 665, 273, 666, 300, 627, 301]",28,40,quadrilateral,per,9,0.994307816028595,646.0,287.0,64600.0,12,1,0
"[684, 273, 788, 271, 789, 298, 685, 300]",29,105,quadrilateral,insertion,10,0.9910178184509277,736.5,285.5,73650.0,12,1,0
"[791, 271, 798, 271, 799, 297, 792, 297]",26,8,quadrilateral,;,11,0.9242815971374512,795.0,284.0,79500.0,12,1,0
"[823, 270, 886, 269, 887, 296, 824, 297]",28,64,quadrilateral,every,12,0.9255687594413757,855.0,283.0,85500.0,12,1,0
"[903, 268, 1031, 265, 1032, 292, 904, 295]",30,129,quadrilateral,additional,13,0.9922528266906738,967.5,280.0,96750.0,12,1,0
"[805, 297, 844, 296, 844, 316, 805, 317]",21,39,quadrilateral,All,14,0.8896657228469849,824.5,306.5,82450.0,12,1,0
"[862, 296, 1036, 293, 1036, 313, 862, 316]",23,174,quadrilateral,advertisements,15,0.9716471433639526,949.0,304.5,94900.0,12,1,0
"[386, 308, 422, 307, 423, 332, 387, 333]",26,37,quadrilateral,ten,16,0.9924651980400085,404.5,320.0,40450.0,12,1,0
"[441, 306, 510, 304, 511, 329, 442, 331]",27,70,quadrilateral,words,17,0.9905819892883301,476.0,317.5,47600.0,12,1,0
"[510, 305, 517, 305, 518, 329, 511, 329]",24,8,quadrilateral,",",18,0.9691236019134521,514.0,317.0,51400.0,12,1,0
"[537, 304, 568, 303, 569, 327, 538, 328]",25,32,quadrilateral,6d,19,0.9864768385887146,553.0,315.5,55300.0,12,1,0
"[567, 304, 573, 304, 574, 328, 568, 328]",24,7,quadrilateral,.,20,0.9558212757110596,570.5,316.0,57050.0,12,1,0
"[596, 302, 637, 301, 638, 326, 597, 327]",26,42,quadrilateral,per,21,0.9926773309707642,617.0,314.0,61700.0,12,1,0
"[656, 301, 762, 298, 763, 322, 657, 325]",27,107,quadrilateral,insertion,22,0.9848604798316956,709.5,311.5,70950.0,12,1,0
"[761, 298, 768, 298, 769, 322, 762, 322]",24,8,quadrilateral,.,23,0.9243532419204712,765.0,310.0,76500.0,12,1,0
"[389, 332, 466, 330, 466, 353, 389, 355]",25,77,quadrilateral,should,24,0.9815025329589844,427.5,342.5,42750.0,12,1,0
"[480, 330, 503, 330, 503, 353, 480, 353]",23,23,quadrilateral,be,25,0.9883897304534912,491.5,341.5,49150.0,12,1,0
"[515, 329, 635, 327, 635, 350, 515, 352]",25,120,quadrilateral,addressed,26,0.9926553964614868,575.0,339.5,57500.0,12,1,0
"[645, 327, 666, 327, 666, 349, 645, 349]",22,21,quadrilateral,to,27,0.9955260753631592,655.5,338.0,65550.0,12,1,0
"[682, 326, 729, 325, 729, 348, 682, 349]",24,47,quadrilateral,The,28,0.9931328892707825,705.5,337.0,70550.0,12,1,0
"[741, 325, 851, 323, 851, 346, 741, 348]",25,110,quadrilateral,Manager,29,0.9902458786964417,796.0,335.5,79600.0,12,1,0
"[851, 323, 857, 323, 857, 345, 851, 345]",22,6,quadrilateral,",",30,0.9762684106826782,854.0,334.0,85400.0,12,1,0
"[876, 322, 922, 321, 922, 344, 876, 345]",24,46,quadrilateral,The,31,0.9936891198158264,899.0,333.0,89900.0,12,1,0
"[934, 321, 1035, 319, 1035, 342, 934, 344]",25,101,quadrilateral,Common,32,0.97871333360672,984.5,331.5,98450.0,12,1,0
"[389, 358, 458, 356, 459, 381, 390, 383]",27,70,quadrilateral,Cause,33,0.8822997808456421,424.0,369.5,42400.0,12,1,0
"[479, 356, 608, 353, 609, 378, 480, 381]",28,130,quadrilateral,Publishing,34,0.9901902675628662,544.0,367.0,54400.0,12,1,0
"[628, 353, 666, 352, 667, 377, 629, 378]",26,39,quadrilateral,Co.,35,0.9839109778404236,647.5,365.0,64750.0,12,1,0
"[667, 352, 674, 352, 675, 376, 668, 376]",24,8,quadrilateral,",",36,0.9785814881324768,671.0,364.0,67100.0,12,1,0
