points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[408, 286, 459, 286, 459, 307, 408, 307]",21,51,quadrilateral,424,0,0.9907229542732239,433.5,296.5,43350.0,7,0,0
"[976, 278, 1068, 279, 1068, 312, 976, 311]",34,92,quadrilateral,THE,1,0.9908269047737122,1022.0,295.0,102200.0,7,0,0
"[1096, 278, 1290, 279, 1290, 313, 1096, 312]",35,194,quadrilateral,COMMON,2,0.9775785803794861,1193.0,295.5,119300.0,7,0,0
"[1312, 279, 1458, 280, 1458, 314, 1312, 313]",35,146,quadrilateral,CAUSE,3,0.9878491759300232,1385.0,296.5,138500.0,7,0,1
"[1463, 280, 1475, 280, 1475, 313, 1463, 313]",33,12,quadrilateral,.,4,0.8059691786766052,1469.0,296.5,146900.0,7,0,1
"[396, 360, 450, 360, 450, 386, 396, 386]",26,54,quadrilateral,rule,5,0.9895322918891907,423.0,373.0,42300.0,7,0,0
"[467, 360, 496, 360, 496, 386, 467, 386]",26,29,quadrilateral,to,6,0.989926815032959,481.5,373.0,48150.0,7,0,0
"[515, 360, 592, 360, 592, 387, 515, 387]",27,77,quadrilateral,admit,7,0.989593505859375,553.5,373.5,55350.0,7,0,0
"[613, 361, 645, 361, 645, 387, 613, 387]",26,32,quadrilateral,no,8,0.9892147779464722,629.0,374.0,62900.0,7,0,0
"[664, 360, 769, 361, 769, 388, 664, 387]",28,105,quadrilateral,member,9,0.9908819198608398,716.5,374.0,71650.0,7,0,0
"[790, 362, 816, 362, 816, 388, 790, 388]",26,26,quadrilateral,of,10,0.9882369041442871,803.0,375.0,80300.0,7,0,0
"[835, 362, 851, 362, 851, 388, 835, 388]",26,16,quadrilateral,a,11,0.9931479096412659,843.0,375.0,84300.0,7,0,0
"[869, 362, 979, 363, 979, 390, 869, 389]",28,110,quadrilateral,militant,12,0.9805553555488586,924.0,376.0,92400.0,7,0,0
"[997, 363, 1090, 364, 1090, 390, 997, 389]",27,93,quadrilateral,society,13,0.9889988899230957,1043.5,376.5,104350.0,7,0,0
"[1090, 363, 1098, 363, 1098, 389, 1090, 389]",26,8,quadrilateral,.,14,0.9556167721748352,1094.0,376.0,109400.0,7,0,0
"[1131, 364, 1205, 364, 1205, 390, 1131, 390]",26,74,quadrilateral,Since,15,0.9940164089202881,1168.0,377.0,116800.0,7,0,0
"[395, 384, 515, 385, 515, 414, 395, 413]",30,120,quadrilateral,members,16,0.9924165606498718,455.0,399.0,45500.0,7,0,0
"[529, 386, 558, 386, 558, 414, 529, 414]",28,29,quadrilateral,of,17,0.9878128170967102,543.5,400.0,54350.0,7,0,0
