Date,Location,Raw,Speakers,Description,Hosts,Issue date
NOVEMBER 2,Stocksfield-on-Tyne,Stocksfield - on - Tyne - Mrs . Lewis's Meeting - Mrs . Graham Thompson . 3.0,['Mrs. Graham Thompson.'],,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Penarth,Penarth Drawing - room Meeting - Miss Helen Fraser . 3.30,['Miss Helen Fraser'],Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Birmingham,"Birmingham - Mrs . Goodman's Drawing - room Meeting - Miss Morrison M.A. , Mrs. Ring .","['Miss Morrison M.A.', 'Mrs. Ring']",Mrs. Goodman's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 2,"Marple ""Walden""","Marple "" Walden "" "" At Home , "" to discuss arrangements for Federation Bazaar . Afternoon",,"""At Home"" to discuss arrangements for Federation Bazaar",,"NOVEMBER 2 , 1911"
NOVEMBER 2,Newcastle-on-Tyne,"Newcastle - on - Tyne - Langdale Manure Works , St. Anthony's - Miss Bury . 12.30",,,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Newcastle-on-Tyne,"Newcastle - on - Tyne - Electric Lights , Scotswood Road - Miss Fenwick . 12.30",['Miss Fenwick'],,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Newcastle-on-Tyne,"Newcastle - on - Tyne - Hawthorn and Leslie's , St. Peter's - Miss C. M. 3.15
Gordon . 1.30",['Miss C. M. Gordon'],,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Newcastle-on-Tyne,"Newcastle - on - Tyne - Enfield Road - Dr . Brown , Miss C. M. Gordon . 7.30","['Dr. Brown', 'Miss C. M. Gordon']",,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Newcastle-on-Tyne,"Newcastle - on - Tyne - Stanhope Street - Miss Bury , Mr. Foster . 7.30","['Miss Bury', 'Mr. Foster']",,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Leamington,Leamington - Birch's Music Rooms - Warwick and Leamington Franchise Club .,,Warwick and Leamington Franchise Club,,"NOVEMBER 2 , 1911"
NOVEMBER 2,Worcester,Worcester Mrs. Wilson's Drawing - room Meeting . 3.0,,Mrs. Wilson's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Newcastle-on-Tyne,"Newcastle - on - Tyne - Haggie's Rope Works , Wallsend - Miss C. M. Gordon . 12.30",,,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Newcastle-on-Tyne,"Newcastle - on - Tyne - Swan and Hunter , Wallsend - Miss Bury . 12.50",['Miss Bury'],,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Newcastle-on-Tyne,Newcastle - on - Tyne - Wallsend Shipway - Miss Fenwick .,['Miss Fenwick'],,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Newcastle-on-Tyne,"Newcastle - on - Tyne . - Bigg Market Mrs. Biltcliffe , Miss C. M. Gordon . 7.30","['Mrs. Biltcliffe', 'Miss C. M. Gordon']",,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Newcastle-on-Tyne,Newcastle - on - Tyne - Pott Street Mrs. Harrison Bell . 7.30,['Mrs. Harrison Bell'],,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Cardiff,"Cardiff - Park Hall - Reception - The Lady Betty Balfour , Miss Helen Fraser , Mrs. Lewis ( chair ) . 8.0","['Lady Betty Balfour', 'Miss Helen Fraser', 'Mrs. Lewis']",Reception,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Worthing,"Worthing - Mitchell's Restaurant- "" The Conciliation Bill and its Prospects "" -Miss E. Palliser , Dr. Bushnell ( chair ) . 5,0","['Miss E. Palliser', 'Dr. Bushnell.']",,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Birmingham,"Birmingham - 10 , Easy Row - Franchise Club . 5.30",,Franchise Club,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Farnworth,"Farnworth - Kearsley Mount Wesleyan School - Miss M. Robertson , B.A. , Mrs. Andrews ( pit - brow girl ) , F. Shippobottom , Esq . , J.P. ( chair ) . 7.30","['Miss M. Robertson', 'Mrs. Andrews', 'F. Shippobottom']",,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Ramsbottom,"Manchester Society - Ramsbottom - Open - air Meeting - Miss C. Corbett , B.A. 7.30",['Miss C. Corbett'],Open-air Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Bromsgrove,"Bromsgrove - Market Place - Open - air Meeting - Miss Morrison , M.A. 7.30","['Miss Morrison, M.A.']",Open-air Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Sunderland,"Sunderland - Edward Hall - Mrs . Philip Snowden - Rev . F. A. E. Leake ( chair ) . 8,0","['Mrs. Philip Snowden.', 'Rev. F. A. E. Leake']",,,"NOVEMBER 2 , 1911"
NOVEMBER 3,St. Budeaux,St. Budeaux - Masonic Hall - Mrs . Cyril Williams .,['Mrs. Cyril Williams'],,,"NOVEMBER 2 , 1911"
NOVEMBER 3,Orpington,Orpington - Crofton Co rt - Mrs . V. Phillips's Drawing - room Meeting,,Mrs. V. Phillips's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 4,Penarth,"Penarth Paget Rooms - Miss Helen Fraser , W. Brace , Esq . , M.P. ( chair ) .","['Miss Helen Fraser', 'W. Brace, Esq.']",,,"NOVEMBER 2 , 1911"
NOVEMBER 4,Gloucester,"Gloucester - Glevum Hall - Mrs . Fawcett , The Lady Betty Balfour , Sir Hubert Parry , The Lady Maud Parry ( chair ) .","['Mrs. Fawcett', 'The Lady Betty Balfour', 'Sir Hubert Parry', 'The Lady Maud Parry']",,,"NOVEMBER 2 , 1911"
NOVEMBER 4,Newcastle-on-Tyne,"Newcastle - on - Tyne - Town Hall - Lord Robert Cecil , Mrs. Philip Snowden , E. Shortt , Esq . , K.C. , M.P. ( chair ) .","['Lord Robert Cecil', 'Mrs. Philip Snowden', 'E. Shortt, Esq.']",,,"NOVEMBER 2 , 1911"
NOVEMBER 4,Tunbridge Wells,"Tunbridge Wells - Mrs . Hansen's Drawing - room Meeting Mrs. Ennis Richmond ,",['Mrs. Ennis Richmond'],Mrs. Hansen's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 4,Tunbridge Wells,"Tunbridge Wells - Suffrage Shop - Meeting for Working Men and 1.30
Women ,",,Meeting for Working Men and Women,,"NOVEMBER 2 , 1911"
NOVEMBER 5,Accrington,Accrington - Dowry Picture Palace - Men's Discussion Class - Miss Robertson .,['Miss Robertson'],Men's Discussion Class,,"NOVEMBER 2 , 1911"
NOVEMBER 5,Ancoats,Ancoats - New Islington Hall - Mrs . Philip Snowden . 6.30,['Mrs. Philip Snowden'],,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Oldham,"Oldham Music Room , Werneth Park - Annual Meeting - Miss Dorothy Darlington .",['Miss Dorothy Darlington'],Annual Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Uxbridge,"Uxbridge Brookfield Restaurant , High Street Social Evening . 7.30-10",,Social Evening,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Bromsgrove,"Bromsgrove Assembly Rooms Actresses Franchise League- Miss Nina Boyle , Rev. H. D. N. Paterson , M.A. ( chair ) .","['Miss Nina Boyle', 'Rev. H. D. N. Paterson']",,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Wilmslow,"Wilmslow - Drill Hall - Mrs . Philip Snowden , Mr. Barton , M.P.","['Mrs. Philip Snowden', 'Mr. Barton']",,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Heywood,"Heywood - Trades Hall - H . T. Cawley , Esq . , M.P. , The Lady Beatrice Kemp , Miss Robertson .","['H. T. Cawley, Esq.', 'The Lady Beatrice Kemp', 'Miss Robertson']",,,"NOVEMBER 2 , 1911"
NOVEMBER 6,St. Budeaux,St. Budeaux - Masonic Hall - Mrs . Cyril Williams .,['Mrs. Cyril Williams'],,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Colwyn Bay,Colwyn Bay Café Royal - Short Speeches by Members - Dr . A. C. George ( chair ) .,,,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Bradford,"Bradford - Mechanic Institute - The Lady Betty Balfour , Mr. Malcolm Mitchell , Prof. Grieve ( chair ) .","['The Lady Betty Balfour', 'Mr. Malcolm Mitchell', 'Prof. Grieve']",,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Huntingdon,"Huntingdon Town Hall - Mrs . Rackham , W. Mirrlees , Esq . , Rev. W. R. Gardner ( chair ) .","['Mrs. Rackham', 'W. Mirrlees, Esq.', 'Rev. W. R. Gardner']",,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Shoreham,Shoreham - School Room - Miss Dutton . 8.0,['Miss Dutton'],,,"NOVEMBER 2 , 1911"
NOVEMBER 6,Scarborough,"Scarborough - 32 , Nansen Street "" At Home "" -Mrs . Bevan , Mrs. E. R. Cross .","['Mrs. Bevan', 'Mrs. E. R. Cross']","""At Home""",,"NOVEMBER 2 , 1911"
NOVEMBER 7,Hull,"Hull - Committee Room- "" At Home . "" 3.30
3-6",,"""At Home""",,"NOVEMBER 2 , 1911"
NOVEMBER 7,Leamington,"Leamington - Winter Hall - The Earl of Lytton , Councillor M. Ashton , Rev. Percy Dearmer , M.A. 3.0","['The Earl of Lytton', 'Councillor M. Ashton', 'Rev. Percy Dearmer']",,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Todmorden,"Todmorden - Co - operative Hall - Mrs . P. Snowden , Miss Robertson , B.A. , Ald . Jackson ( chair ) . 7.30","['Mrs. P. Snowden', 'Miss Robertson', 'Ald. Jackson']",,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Bristol,"Bristol - 111A , Whiteladies Road - Lecture , "" The Life and Work of Louisa Alcott "" Mrs. Green Armytage . 7.30",['Mrs. Green Armytage'],"Lecture, ""The Life and Work of Louisa Alcott""",,"NOVEMBER 2 , 1911"
NOVEMBER 7,Darlington,Darlington - Mrs . Mossman's Drawing - room Meeting - Miss C. M. Gordon . 3.0,['Miss C. M. Gordon'],Mrs. Mossman's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Burton-on-Trent,"Burton - on - Trent - Friars ' Walk Schools - Mrs . Sadler , Councillor Hutchinson Quarterly Meeting 7.30-9.30","['Mrs. Sadler', 'Councillor Hutchinson']",Quarterly Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Manchester,"Manchester - Milton Hall - Meeting for N.U.T. - Miss Ashton , Mrs. P. Snowden .","['Miss Ashton', 'Mrs. P. Snowden']",Meeting for N.U.T.,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Bristol,"Bristol - 111A , Whiteladies Road - Working Party . 8.0",,Working Party,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Newport,Newport Drawing - room Meeting - Miss Helen Fraser . 3.0,['Miss Helen Fraser'],Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Llandudno,Llandudno - At York House ( by kind permission of Miss Raw ) - American 6d . Sale - Mrs . Keble .,['Mrs. Keble'],American 6d. Sale,['Miss Raw'],"NOVEMBER 2 , 1911"
NOVEMBER 7,Salisbury,"Salisbury - Central Hall - Mrs . Fawcett , The Lady Betty Balfour .","['Mrs. Fawcett', 'The Lady Betty Balfour']",,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Wilton,"Wilton Town Hall - Mrs . Fawcett , The Lady Betty Balfour .","['Mrs. Fawcett', 'The Lady Betty Balfour']",,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Otford,Otford - Village Hall - Miss Dutton . 8.0,['Miss Dutton'],,,"NOVEMBER 2 , 1911"
NOVEMBER 7,Bideford,Bideford - The Cut - Round Tea Rooms - Mrs . Merivale Mayer . 4.30,['Mrs. Merivale Mayer'],,,"NOVEMBER 2 , 1911"
NOVEMBER 8,Bridgend,"Bridgend Town Hall - Miss Helen Fraser , Miss L. F. Waring 8.0","['Miss Helen Fraser', 'Miss L. F. Waring']",,,"NOVEMBER 2 , 1911"
NOVEMBER 8,Bournemouth,Bournemouth - Town Hall Avenue - Annual Meeting .,,Annual Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 8,Birkenhead,"Birkenhead - Claughton Music Hall - Miss Frances Sterling , Mrs. E. Stewart - Brown ( chair ) . 8.0","['Miss Frances Sterling', 'Mrs. E. Stewart-Brown']",,,"NOVEMBER 2 , 1911"
NOVEMBER 8,Darlington,"Darlington . - Temperance Institute - Mr . and Mrs. Markham "" At Home "" -Miss C. M. Gordon .",['Miss C. M. Gordon'],"Mr. and Mrs. Markham ""At Home""",,"NOVEMBER 2 , 1911"
NOVEMBER 8,Nottingham,"Nottingham - Offices , 54 , Long Row- "" At Home "" "" Great Women "" Mrs. Inglis .",['Mrs. Inglis'],"""At Home"" ""Great Women""",,"NOVEMBER 2 , 1911"
NOVEMBER 9,Knutsford,Knutsford - King's Coffee House - Cake Sale and Entertainment . 3.30-5.30,,Cake Sale and Entertainment,,"NOVEMBER 2 , 1911"
NOVEMBER 9,Darlington,"Darlington - Mrs . Atkinson's Drawing - room Meeting - Miss C. M. 3.0
Gordon .",['Miss C. M. Gordon'],Mrs. Atkinson's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 9,Haslingden,"Haslingden - Public Hall - Mrs . Philip Snowden , Miss M. Robertson , Rev. J. W. Nairn ( chair ) . 7.30","['Mrs. Philip Snowden', 'Miss M. Robertson', 'Rev. J. W. Nairn']",,,"NOVEMBER 2 , 1911"
NOVEMBER 9,Liscard,"Wallasey and Wirral - Memorial Hall , Liscard - Miss Frances Sterling , Alderman Bulley ( chair ) . 7.30","['Miss Frances Sterling', 'Alderman Bulley']",,,"NOVEMBER 2 , 1911"
NOVEMBER 9,West Kirby,"Wallasey and Wirral - Public Hall , West Kirby - Miss Frances Sterling , Mr. W. Lang ( chair ) . 8.0","['Miss Frances Sterling', 'Mr. W. Lang']",,,"NOVEMBER 2 , 1911"
NOVEMBER 9,Ottery St. Mary,"Ottery St. Mary - Church Institute Hall - Mrs . Merivale Mayer , Rev. J. Metcalfe ( chair ) . 3.0","['Mrs. Merivale Mayer', 'Rev. J. Metcalfe']",,,"NOVEMBER 2 , 1911"
NOVEMBER 10,Llanelly,Llanelly Town Hall - Miss Helen Fraser . 8.0,['Miss Helen Fraser'],,,"NOVEMBER 2 , 1911"
NOVEMBER 10,Darlington,Darlington - Mrs . Draffan's Drawing - room Meeting - Miss C. M. Gordon . 3.0,['Miss C. M. Gordon'],Mrs. Draffan's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 10,Accrington,"Accrington - Town Hall - Mrs . Snowden , Miss Robertson . 7.30","['Mrs. Snowden', 'Miss Robertson']",,,"NOVEMBER 2 , 1911"
NOVEMBER 10,Brighton,"Brighton - Y.M.C.A . Lecture Hall - Miss A. S. Verrall , Miss Chute Ellis , R. F. Cholmeley , Esq . , A. O. Jennings , Esq . ( chair ) . 7.30","['Miss A. S. Verrall', 'Miss Chute Ellis', 'R. F. Cholmeley, Esq.', 'A. O. Jennings, Esq.']",,,"NOVEMBER 2 , 1911"
NOVEMBER 10,Oxted and Limpsfield,"Oxted and Limpsfield - Mrs . Clay's Drawing - room Meeting - Lecture , "" Education , Its Meaning and Use "" -Mrs . Brownlow . 3.0",['Mrs. Brownlow'],"Mrs. Clay's Drawing-room Meeting - Lecture, ""Education, Its Meaning and Use""",,"NOVEMBER 2 , 1911"
NOVEMBER 10,Teignmouth,Teignmouth - Assembly Rooms - Mrs . Merivale Mayer .,['Mrs. Merivale Mayer'],,,"NOVEMBER 2 , 1911"
NOVEMBER 11,Budleigh Salterton,Budleigh Salterton - Public Rooms - Mrs . Merivale Mayer - Miss M. P. Willcocks ( chair ) .,"['Mrs. Merivale Mayer', 'Miss M. P. Willcocks']",,,"NOVEMBER 2 , 1911"
NOVEMBER 13,Croydon,"Croydon Small Public Hall "" At Home "" for Teachers - Miss Clark , Rev. H. E. Olivier . 8.0","['Miss Clark', 'Rev. H. E. Olivier']","""At Home"" for Teachers",,"NOVEMBER 2 , 1911"
NOVEMBER 13,Clitheroe,"Clitheroe Public Hall - Councillor Margaret Ashton , Rev. Francis Parker , Mr. Tom Smith , M.P. ( chair ) . 8.0","['Councillor Margaret Ashton', 'Rev. Francis Parker', 'Mr. Tom Smith']",,,"NOVEMBER 2 , 1911"
NOVEMBER 13,Starcross,"Starcross Assembly Rooms - Mrs . Merivale Mayer , Sir Robert Newman ( chair ) . 7.30","['Mrs. Merivale Mayer', 'Sir Robert Newman']",,,"NOVEMBER 2 , 1911"
NOVEMBER 14,Darlington,Darlington - Mrs . Turner's Drawing - room Meeting - Miss C. M. Gordon . 3.0,['Miss C. M. Gordon'],Mrs. Turner's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 14,Hull,"Hull Committee Room- "" At Home . "" 3-6",,"""At Home""",,"NOVEMBER 2 , 1911"
NOVEMBER 14,Bournemouth,"Bournemouth - Town Hall Avenue- "" At Home . "" 8.0",,"""At Home""",,"NOVEMBER 2 , 1911"
NOVEMBER 14,Westerham,Westerham - Drawing - room Meeting - Miss Dutton . Afternoon,['Miss Dutton'],Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 14,Manchester,"Manchester St. Paul's Schools , Withington - Councillor M. Ashton , Miss M. Robertson , Gordon Hewart , Esq . , F. Offenheim , Esq . ( chair ) . 8.0","['Councillor M. Ashton', 'Miss M. Robertson', 'Gordon Hewart, Esq.', 'F. Offenheim, Esq.']",,,"NOVEMBER 2 , 1911"
NOVEMBER 15,Birmingham,"Birmingham - Oxford House , Ashmore Road , Cotteridge - Mrs . Ring , Miss Jessie Wood ( chair ) , Miss Elsie Walford ( recita- tions ) . 8.0","['Mrs. Ring', 'Miss Jessie Wood', 'Miss Elsie Walford']",,,"NOVEMBER 2 , 1911"
NOVEMBER 15,Oldham,"Oldham Moorfield , Greenacres - Mrs . J. W. Taylor's "" American Tea . """,,"Mrs. J. W. Taylor's ""American Tea.""",,"NOVEMBER 2 , 1911"
NOVEMBER 15,Hastings,"Hastings - Public Hall - The Earl of Lytton , Mrs. Fawcett , LL.D. , Earl and Countess Brassey . 8.0","['The Earl of Lytton', 'Mrs. Fawcett, LL.D.', 'Earl and Countess Brassey']",,,"NOVEMBER 2 , 1911"
NOVEMBER 15,Nottingham,"Nottingham - Offices , 54 , Long Row- "" The Moral Aspect "" -Mrs . Newman .",['Mrs. Newman'],"""The Moral Aspect""",,"NOVEMBER 2 , 1911"
NOVEMBER 15,Plymouth,"Plymouth - 14 , Tothill Avenue - Drawing - room Meeting - Mrs . 8.0
Merivale Mayer .",['Mrs. Merivale Mayer'],Drawing-room Meeting,,"NOVEMBER 2 , 1911"
NOVEMBER 15,Plymouth,Plymouth - Hyde Park School - Mrs . Merivale Mayer .,['Mrs. Merivale Mayer'],,,"NOVEMBER 2 , 1911"
NOVEMBER 15,Maidenhead,"Maidenhead - At "" Somersham "" ( by kind permission of Mrs. Surtees senior ) -Drawing - room Meeting - The Lady Betty Balfour , Mrs. Robie Uniacke .","['The Lady Betty Balfour', 'Mrs. Robie Uniacke']",Drawing-room Meeting,['Mrs. Surtees senior'],"NOVEMBER 2 , 1911"
NOVEMBER 15,Northwich,Northwich - Miss Pierce's Drawing - room Meeting - Miss M. Robertson . 3.30,['Miss M. Robertson'],Miss Pierce's Drawing-room Meeting,,"NOVEMBER 2 , 1911"
