points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[457, 248, 457, 302, 434, 302, 434, 248]",54,23,quadrilateral,00,0,0.7280641794204712,445.5,275.0,44550.0,7,0,0
"[428, 259, 462, 259, 462, 279, 428, 279]",20,34,quadrilateral,60,1,0.9891793131828308,445.0,269.0,44500.0,7,0,0
"[1121, 259, 1303, 259, 1303, 287, 1121, 287]",28,182,quadrilateral,COMMON,2,0.9807215332984924,1212.0,273.0,121200.0,7,0,0
"[976, 258, 1066, 259, 1066, 287, 976, 286]",29,90,quadrilateral,THE,3,0.9915438294410706,1021.0,272.5,102100.0,7,0,0
"[378, 333, 529, 333, 529, 358, 378, 358]",25,151,quadrilateral,emphatically,4,0.9836687445640564,453.5,345.5,45350.0,7,0,0
"[537, 333, 563, 333, 563, 358, 537, 358]",25,26,quadrilateral,he,5,0.9903788566589355,550.0,345.5,55000.0,7,0,0
"[574, 333, 662, 333, 662, 358, 574, 358]",25,88,quadrilateral,believes,6,0.9889531135559082,618.0,345.5,61800.0,7,0,0
"[673, 333, 696, 333, 696, 358, 673, 358]",25,23,quadrilateral,in,7,0.816551923751831,684.5,345.5,68450.0,7,0,0
"[706, 333, 744, 333, 744, 358, 706, 358]",25,38,quadrilateral,the,8,0.9904536604881287,725.0,345.5,72500.0,7,0,0
"[754, 333, 817, 333, 817, 358, 754, 358]",25,63,quadrilateral,cause,9,0.9921302199363708,785.5,345.5,78550.0,7,0,0
"[828, 333, 852, 333, 852, 358, 828, 358]",25,24,quadrilateral,of,10,0.991904616355896,840.0,345.5,84000.0,7,0,0
"[860, 333, 967, 333, 967, 358, 860, 358]",25,107,quadrilateral,Women's,11,0.9913033246994019,913.5,345.5,91350.0,7,0,0
"[977, 333, 1074, 333, 1074, 358, 977, 358]",25,97,quadrilateral,Suffrage,12,0.9890636205673218,1025.5,345.5,102550.0,7,0,0
"[1074, 333, 1080, 333, 1080, 358, 1074, 358]",25,6,quadrilateral,",",13,0.9834290742874146,1077.0,345.5,107700.0,7,0,0
"[1094, 333, 1220, 333, 1220, 358, 1094, 358]",25,126,quadrilateral,introduced,14,0.9924903512001038,1157.0,345.5,115700.0,7,0,0
"[379, 359, 431, 359, 431, 383, 379, 383]",24,52,quadrilateral,Mrs.,15,0.9759541153907776,405.0,371.0,40500.0,7,0,0
"[445, 359, 561, 359, 561, 383, 445, 383]",24,116,quadrilateral,Swanwick,16,0.9839221239089966,503.0,371.0,50300.0,7,0,0
