points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[364, 104, 418, 101, 419, 125, 365, 128]",27,55,quadrilateral,296,0,0.8731455206871033,391.5,114.5,39150.0,7,1,1
"[580, 173, 1042, 170, 1042, 229, 580, 232]",62,462,quadrilateral,Correspondence,1,0.9818599820137024,811.0,201.0,81100.0,7,1,1
"[1041, 171, 1056, 171, 1056, 229, 1041, 229]",58,15,quadrilateral,.,2,0.9399371147155762,1048.5,200.0,104850.0,7,1,1
"[1057, 84, 1156, 83, 1156, 116, 1057, 117]",34,99,quadrilateral,THE,3,0.989133358001709,1106.5,100.0,110650.0,7,1,1
"[1195, 83, 1409, 82, 1409, 115, 1195, 116]",34,214,quadrilateral,COMMON,4,0.9891846179962158,1302.0,99.0,130200.0,7,1,1
"[1446, 82, 1604, 81, 1604, 113, 1446, 114]",33,158,quadrilateral,CAUSE,5,0.9802024364471436,1525.0,97.5,152500.0,7,1,2
"[1607, 81, 1618, 81, 1618, 113, 1607, 113]",32,11,quadrilateral,.,6,0.7998319864273071,1612.5,97.0,161250.0,7,1,2
"[661, 272, 732, 272, 732, 294, 661, 294]",22,71,quadrilateral,THE,7,0.9915128350257874,696.5,283.0,69650.0,7,1,1
"[750, 272, 967, 272, 967, 294, 750, 294]",22,217,quadrilateral,PILGRIMAGE,8,0.9911460876464844,858.5,283.0,85850.0,7,1,1
"[970, 272, 980, 272, 980, 294, 970, 294]",22,10,quadrilateral,.,9,0.8736210465431213,975.0,283.0,97500.0,7,1,1
"[377, 307, 472, 307, 472, 338, 377, 338]",31,95,quadrilateral,MADAM,10,0.9820237159729004,424.5,322.5,42450.0,7,1,1
"[472, 307, 483, 307, 483, 337, 472, 337]",30,11,quadrilateral,",",11,0.93946373462677,477.5,322.0,47750.0,7,1,1
"[514, 307, 567, 307, 567, 337, 514, 337]",30,53,quadrilateral,The,12,0.9784177541732788,540.5,322.0,54050.0,7,1,1
"[581, 306, 652, 306, 652, 336, 581, 336]",30,71,quadrilateral,effect,13,0.9927976131439209,616.5,321.0,61650.0,7,1,1
"[666, 306, 694, 306, 694, 336, 666, 336]",30,28,quadrilateral,of,14,0.9834361672401428,680.0,321.0,68000.0,7,1,1
"[707, 306, 752, 306, 752, 336, 707, 336]",30,45,quadrilateral,the,15,0.9897823333740234,729.5,321.0,72950.0,7,1,1
"[765, 305, 839, 305, 839, 335, 765, 335]",30,74,quadrilateral,great,16,0.9927790760993958,802.0,320.0,80200.0,7,1,1
"[853, 305, 1012, 304, 1012, 334, 853, 335]",31,159,quadrilateral,Pilgrimage,17,0.9931251406669617,932.5,319.5,93250.0,7,1,1
