Date,Location,Raw,Speakers,Description,Hosts,Issue date
FEB . 28.,"Camden - road , Athenæum , N.","Camden - road , Athenæum , N. Miss R. B. L. Exton",['Miss R. B. L. Exton'],,,"February 28 , 1913"
FEB . 28.,Chelsea,"Chelsea , 308 , King's - road . Mrs. Cobden Sanderson , B.A.","['Mrs. Cobden Sanderson , B.A.']",,,"February 28 , 1913"
FEB . 28.,Clapham,"Clapham , The Plough . Miss Bonwick",['Miss Bonwick'],,,"February 28 , 1913"
FEB . 28.,Cricklewood,"Cricklewood , Clock Tower . Mies Jones",['Mies Jones'],,,"February 28 , 1913"
FEB . 28.,Edmonton,"Edmonton , Silver - street . M.P.U.",,M.P.U.,,"February 28 , 1913"
FEB . 28.,Kensington,"Kensington , High - street . M.F.W.S.",,M.F.W.S.,,"February 28 , 1913"
FEB . 28.,"Lincoln's Inn House , Kingsway","Lincoln's Inn House , Kingsway . Dr. Helen Wilson , Miss Hutchinson","['Dr. Helen Wilson', 'Miss Hutchinson']",,,"February 28 , 1913"
FEB . 28.,"North Kensington , Free Library","North Kensington , Free Library , Richard Mr. Mackinlay , Miss Meakins . Chair : Miss Haarbieicher","['Mr. Mackinlay', 'Miss Meakins']",,,"February 28 , 1913"
FEB . 28.,Sloane - square,Sloane - square . Miss Hilda Gargett,['Miss Hilda Gargett'],,,"February 28 , 1913"
MAR . 1.,"Chelsea , Beaufort - street , Fulham","Chelsea , Beaufort - street , Fulham - Mr. Monk",['Mr. Monk'],,,"February 28 , 1913"
MAR . 1.,Chiswick,"Chiswick , Duke's - road . Miss Kelly",['Miss Kelly'],,,"February 28 , 1913"
MAR . 1.,"Hammersmith - road , Constitutional Hall","Hammersmith - road , Constitutional Hall . Musical and Dramatic Entertainment",,Musical and Dramatic Entertainment,,"February 28 , 1913"
MAR . 1.,Hammersmith Broadway,Hammersmith Broadway . M.F.W.S.,,M.F.W.S.,,"February 28 , 1913"
MAR . 1.,Harlesden,"Harlesden , Manor Park - road","['Mr. Pamment', 'Mr. W. Willox']",,,"February 28 , 1913"
MAR . 1.,Ilford,"Ilford , Balfour - road . Debate . Miss Haslam",['Miss Haslam'],,,"February 28 , 1913"
MAR . 1.,Kensington,"Kensington , 17 , Ladbroke - grove , W. "" At Home , "" Miss Bracken- bury . Chair : Miss Robertson .",['Miss Brackenbury'],,['Miss Robertson'],"February 28 , 1913"
MAR . 1.,Kingston,"Kingston , Church - street . Mrs. Dacre Fox",['Mrs. Dacre Fox'],,,"February 28 , 1913"
MAR . 1.,"Lincoln's Inn House , Central Hall","Lincoln's Inn House , Central Hall of Prisonors Re- ception . Mrs. Pankhurst .",['Mrs. Pankhurst'],of Prisonors Reception .,,"February 28 , 1913"
MAR . 1.,New Barnet,"New Barnet , The Triangle . Miss Lightman",['Miss Lightman'],,,"February 28 , 1913"
MAR . 1.,Walthamstow,"Walthamstow , Church - hill . Miss M. Wright . Chair : Mrs. Gladman",['Miss M. Wright'],,,"February 28 , 1913"
MAR . 1.,West Hampstead,"West Hampstead , West End - green","['Mr. F. Fox', 'Mr. Thornton']",,,"February 28 , 1913"
MAR . 1.,Regent's Park,Regent's Park . M.P.U. Mr. E. Duval,['Mr. E. Duval'],,,"February 28 , 1913"
MAR . 1.,Wimbledon Common,Wimbledon Common . Miss Nancy Lightman,['Miss Nancy Lightman'],,,"February 28 , 1913"
MAR . 3.,Bow,"Bow , Tredegar - road , Out - and - Out Mission Hall . Speakers ' Class . Miss Rosa Leo",['Miss Rosa Leo'],,,"February 28 , 1913"
MAR . 3.,"West Ham , Maryland - point","West Ham , Maryland - point . Mrs. Bouvier . Chair : Mrs. Townsend .",['Mrs. Bouvier'],,,"February 28 , 1913"
MAR . 3.,Wimbledon Broadway,Wimbledon Broadway . Miss G. Richard Chair : Mrs. Huggett ..,['Miss G. Richard'],,,"February 28 , 1913"
MAR . 2.,"Hampstead Heath , Flagstaff","Hampstead Heath , Flagstaff . Miss Naylor",['Miss Naylor'],,,"February 28 , 1913"
MAR . 2.,"Hyde Park , west side of Marble Arch , Bayswater - road","Hyde Park , west side of Marble Arch , Bayswater - road . Mrs. Drummond , Miss Lennox","['Mrs. Drummond', 'Miss Lennox']",,,"February 28 , 1913"
MAR . 2.,"West Ham , Forest Gate Ethical Society , Earlham Hall","West Ham , Forest Gate Ethical Society , Earlham Hall . Miss Bull , Dr. A. Macpherson , Mr. George Lansbury","['Miss Bull', 'Dr. A. Macpherson', 'Mr. George Lansbury']",,,"February 28 , 1913"
MAR . 2.,Victoria Park,"Victoria Park . M.F.W.S. Mr. F. G. Pamment , Mr. W. Willox","['Mr. F. G. Pamment', 'Mr. W. Willox']",M.F.W.S.,,"February 28 , 1913"
MAR . 2.,West End - green,West End - green . Miss Wadesoni ..,['Miss Wadesoni'],,,"February 28 , 1913"
MAR . 2.,"West Ham , Stratford - broadway , Station","West Ham , Stratford - broadway , Station . Miss Hopkins",['Miss Hopkins'],,,"February 28 , 1913"
MAR . 2.,"Wimbledon , Queen's Hall , Broadway","Wimbledon , Queen's Hall , Broadway Isabel Green . Chair : Mrs. P. Ayrton , Miss C. Maguire ..",['Isabel Green'],,,"February 28 , 1913"
MAR . 4.,Mile End Waste,"Mile End Waste , Miss R. E. Barry",['Miss R. E. Barry'],,,"February 28 , 1913"
MAR . 4.,"Chelsea , Egerton - gardens , Brompton Old Town","Chelsea , Egerton - gardens , Brompton Old Town . Women's Meeting . Fireside Talks ..",,Women's Meeting . Fireside Talks ..,,"February 28 , 1913"
MAR . 4.,"London Pavilion , Piccadilly - circus , W.","London Pavilion , Piccadilly - circus , W. Miss Annie Kenney , Miss Rachel Barrett , B.Sc. , and Mr. H. D. Harben","['Miss Annie Kenney', 'Miss Rachel Barrett', 'Mr. H. D. Harben']",,,"February 28 , 1913"
MAR . 4.,"Wanstead Flats , Forest Gate","Wanstead Flats , Forest Gate . Mr. Charles Gray , Miss Lamartine Yates ...","['Mr. Charles Gray', 'Miss Lamartine Yates']",,,"February 28 , 1913"
MAR . 4.,"Clapham , Morris Hall , North - street","Clapham , Morris Hall , North - street , 8 p.m.",,8 p.m.,,"February 28 , 1913"
MAR . 4.,Palmer's Green,"Palmer's Green , 6 , Stonard - road . 8 p.m.",,8 p.m.,,"February 28 , 1913"
MAR . 4.,West End Green,West End Green . Miss Hutchinson,['Miss Hutchinson'],,,"February 28 , 1913"
MAR . 4.,"West Ham , Workmen's Hall , Stratford","West Ham , Workmen's Hall , Stratford Miss I. Green , Miss Inez Bensusan . Chair : Miss Francis","['Miss I. Green', 'Miss Inez Bensusan']",,,"February 28 , 1913"
MAR . 5.,"Chelsea , Limerston - street","Chelsea , Limerston - street . Miss Beatrice Kent",['Miss Beatrice Kent'],,,"February 28 , 1913"
MAR . 7.,Chelsea,"Chelsea , 308 , King's - road . Miss Self - Denial Sale . Opened at ... 3 p.m.",,Self - Denial Sale . Opened at ... 3 p.m.,,"February 28 , 1913"
MAR . 7.,Hampstead,"Hampstead , 178 , Finchley - rond . 3.30 p.m. "" At Home "" and Sale by Mrs. Brackenbury",['Mrs. Brackenbury'],,,"February 28 , 1913"
MAR . 7.,"West Hampstead , Town Hall","West Hampstead , Town Hall . Miss Shallard , Miss May Billinghurst","['Miss Shallard', 'Miss May Billinghurst']",,,"February 28 , 1913"
MAR . 6.,"Finsbury Park , Mission Hall","Finsbury Park , Mission Hall . 7.45 p.m.",,7.45 p.m.,,"February 28 , 1913"
MAR . 6.,"Forest Hill , Dartmouth - road , Forresters ' Hall","Forest Hill , Dartmouth - road , Forresters ' Hall . Miss G. Richard ...",['Miss G. Richard ...'],,,"February 28 , 1913"
MAR . 6.,"Mile End , Canal Bridge","Mile End , Canal Bridge . Miss Feek",['Miss Feek'],,,"February 28 , 1913"
MAR . 6.,"Essex Hall , Essex - street , Strand","Essex Hall , Essex - street , Strand Mrs. Drummond , Miss Evelyn Sharp , Miss Annie Kenney","['Mrs. Drummond', 'Miss Evelyn Sharp', 'Miss Annie Kenney']",,,"February 28 , 1913"
MAR . 6.,Clerkenwell Green,"Clerkenwell Green . M.F.W.S. Mr. F. Fox , Mr. H. B. Macpherson","['Mr. F. Fox', 'Mr. H. B. Macpherson']",M.F.W.S.,,"February 28 , 1913"
MAR . 6.,"Cricklewood , Clock Tower","Cricklewood , Clock Tower . 8 p.m.",,8 p.m.,,"February 28 , 1913"
FEB . 28.,"Brighton , W.S.P.U. Office","Brighton , W.S.P.U. Office . 8 p.m.",,8 p.m.,,"February 28 , 1913"
FEB . 28.,"Edinburgh , St. David - street","Edinburgh , St. David - street . Miss Brown . Chair : Miss Shaw",['Miss Brown'],,,"February 28 , 1913"
FEB . 28.,"Edinburgh , West End","Edinburgh , West End . Miss A. Scott . Chair : Miss A. Scott",['Miss A. Scott'],,,"February 28 , 1913"
FEB . 28.,"Edinburgh , Haymarket","Edinburgh , Haymarket . Miss M. Macdonald",['Miss M. Macdonald'],,,"February 28 , 1913"
FEB . 28.,"Edinburgh , Broxburn","Edinburgh , Broxburn . Miss Melrose",['Miss Melrose'],,,"February 28 , 1913"
FEB . 28.,"Truro , Municipal - buildings","Truro , Municipal - buildings . Miss Williams",['Miss Williams'],,,"February 28 , 1913"
MAR . 1.,"Brighton , Seafront","Brighton , Seafront . Miss Naylor",['Miss Naylor'],,,"February 28 , 1913"
MAR . 1.,"North Kensington , Bramley Arms , Sloane - square","North Kensington , Bramley Arms , Sloane - square . Miss Naylor ...",['Miss Naylor'],,,"February 28 , 1913"
