Date,Location,Raw,Speakers,Description,Hosts,Issue date
MARCH 7,Newnham Severn Church Institute,"Newnham Severn Church Institute - Meeting . Chair , Dr. Eliza Sloane Chesser - Miss Helen Fraser","['Miss Helen Fraser', 'Dr. Eliza Sloane Chesser (Chair)']",,,"MARCH 7 , 1913"
MARCH 7,Newcastle - on - Tyne Ridley Place -27,"Newcastle - on- Tyne Ridley Place -27 , Debate : "" That the political efforts of women should be solely directed towards gaining the Parliamentary Franchise . "" Chair , Miss Lowe . For , Miss Conway ; against , Mrs. Ormsby","['Miss Conway', 'Mrs. Ormsby', 'Miss Lowe (Chair)']","Debate: ""That the political efforts of women should be solely directed towards gaining the Parliamentary Franchise.""",,"MARCH 7 , 1913"
MARCH 7,Spennymoor - Templar's Hall,"Spennymoor - Templar's Hall . Chair , Mrs. Charlton . Speaker , Miss Bury","['Miss Bury', 'Mrs. Charlton (Chair)']",,,"MARCH 7 , 1913"
MARCH 7,Sunderland Alexander Hall,"Sunderland Alexander Hall Performance "" Press Cuttings "" 1 Elephant "" tea",,"Performance ""Press Cuttings""",,"MARCH 7 , 1913"
MARCH 7,Mansfield,Mansfield - Women's Co - operative Guild . Norma - Smith . 7.30,['Norma-Smith'],,,"MARCH 7 , 1913"
MARCH 8,Worthing - Mitchell's Restaurant,Worthing - Mitchell's Restaurant - Annual meeting . Miss Philippa Fawcett,['Miss Philippa Fawcett'],Annual meeting,,"MARCH 7 , 1913"
MARCH 8,South Salford - Derby Street Conservative Club,South Salford - Derby Street Conservative Club - S . Salford Suffrage Association 7.30,,S. Salford Suffrage Association,,"MARCH 7 , 1913"
MARCH 10,Maidenhead - Studio,"Maidenhead - Studio - Mrs . Jabois "" At Home . "" Mrs. Robie Uniacke",['Mrs. Robie Uniacke'],"Mrs. Jabois ""At Home.""",,"MARCH 7 , 1913"
MARCH 10,Altrincham - Mrs . Drummond Fraser's,"Altrincham - Mrs . Drummond Fraser's "" White Elephant "" tea",,"""White Elephant"" tea",,"MARCH 7 , 1913"
MARCH 10,Manchester,"Manchester Manchester Society - Parker's Res- taurant , St. Ann's Square "" At Home . "" Speaker , the Rev. E. Kerby",['Rev. E. Kerby'],"Manchester Society ""At Home.""",,"MARCH 7 , 1913"
MARCH 10,Salford South,Salford South Mrs. 8.0 33 Baptist Mother's meeting . Norma - Smith,['Norma-Smith'],Baptist Mother's meeting,,"MARCH 7 , 1913"
MARCH 10,Hoscard,Hoscard - Hoscard B.W.T.A. Mrs. Cowmeadow,['Mrs. Cowmeadow'],,,"MARCH 7 , 1913"
MARCH 10,Whittington Moore - Women's Adult School,Whittington Moore - Women's Adult School - Public meeting . Mrs. Cowmeadow,['Mrs. Cowmeadow'],Public meeting,,"MARCH 7 , 1913"
MARCH 10,"Croydon - 34a , The Arcade , High Street","Croydon - 34a , The Arcade , High Street - Meeting . Mr. J. Stewart Robertson - Tea",['Mr. J. Stewart Robertson'],,,"MARCH 7 , 1913"
MARCH 10,Middleton - in - Teasdale - Church School,"Middleton - in - Teasdale - Church School . Salford Suffrage Association , Gardenwall Street . Speaker , Annot Robinson",['Annot Robinson'],,,"MARCH 7 , 1913"
MARCH 10,"Wolverhampton - 107 , Waterloo Road","Wolverhampton - 107 , Waterloo Road - Mrs . F. O. Taylor's drawing - room meeting . Mrs. B. Highfield Jones , Mrs. Lanfear , Miss Pearson ( delegates to Annual Council Meeting )","['Mrs. B. Highfield Jones', 'Mrs. Lanfear', 'Miss Pearson']",Mrs. F. O. Taylor's drawing-room meeting.,,"MARCH 7 , 1913"
MARCH 11,"Maidenhead - Mill House , Cookham","Maidenhead - Mill House , Cookham - Mrs . Muller , "" At Home "" Chair , Mrs. Robie Uniacke Mrs. Matheson on "" Voteless Men and Women of Russia ""","['Mrs. Matheson', 'Mrs. Robie Uniacke (Chair)']","Mrs. Muller, ""At Home""",,"MARCH 7 , 1913"
MARCH 11,"Worthing - Office , 31 , Warwick Street","Worthing - Office , 31 , Warwick Street - Mrs . Milbank Smith's "" At Home "" -Sister Clarke , C. A. "" Preventive work """,['Sister Clarke'],"Mrs. Milbank Smith's ""At Home""",,"MARCH 7 , 1913"
MARCH 11,Berry Hall,"Berry Hall Drawing - room meeting- Hostess , Miss Maurice Dairs - Chair , Lady Isobel Margerson - Miss Corbett Ashby - Duologue , "" A Chat with Mrs. Chicky","['Miss Corbett Ashby', 'Lady Isobel Margerson (Chair)']",Drawing-room meeting,['Miss Maurice Dairs'],"MARCH 7 , 1913"
MARCH 11,Solihull Public Hall,"Solihull 7.0 Public Hall - Social evening for "" The Friends of Women's Suffrage "" -Mrs . Corbett Ashby Duologue , "" A Chat with Mrs. Chicky , by Miss Harley and Miss Hills - Music","['Mrs. Corbett Ashby', 'Miss Harley', 'Miss Hills']","Social evening for ""The Friends of Women's Suffrage""",,"MARCH 7 , 1913"
MARCH 11,Mansfield Town Hall,"Mansfield Town Hall - Meetings - Chair , the Not- tingham City Coroner - Miss Norma Smith","['Miss Norma Smith', 'Nottingham City Coroner (Chair)']",,,"MARCH 7 , 1913"
MARCH 11,Belper - Women's Liberal Federation,"Belper - Women's Liberal Federation - Mrs . Cow- meadow , "" Women's Place in National Life """,['Mrs. Cowmeadow'],,,"MARCH 7 , 1913"
MARCH 12,"Notts Mechanics ' Lecture Hall , North Church Street","Notts Mechanics ' Lecture Hall , North Church Street - Annual Meeting - Statement on the Policy of the Union - Miss Court- ney ( Hon . Sec . , N.U.W.S.S. ) - Chair , Countess von Resetas - Tea","['Miss Courtney', 'Countess von Resetas (Chair)']",Annual Meeting - Statement on the Policy of the Union,,"MARCH 7 , 1913"
MARCH 12,Darlington -Mechanics ' Hall,"Darlington -Mechanics ' Hall Public Meeting Chair , Mrs. Baynes - Miss Robertson , B.A. Margaret","['Miss Margaret Robertson', 'Mrs. Baynes (Chair)']",Public Meeting,,"MARCH 7 , 1913"
MARCH 12,"High Wycombe - Office , 1 , White Hart Street","High Wycombe - Office , 1 , White Hart Street - Ad- dress on "" The Truck Acts "" -Miss Irene Cox",['Miss Irene Cox'],"Address on ""The Truck Acts""",,"MARCH 7 , 1913"
