Date,Location,Raw,Speakers,Description,Hosts,Issue date
MAY 19,Oxford,Oxford - Miss Abadam,['Miss Abadam'],,,"MAY 19 , 1910"
MAY 19,Woodstock,Woodstock - Miss Abadam,['Miss Abadam'],,,"MAY 19 , 1910"
MAY 19,"Dublin - 35, Molesworth Street","Dublin - 35 , Molesworth Street - Committee Meeting .",,Committee Meeting,,"MAY 19 , 1910"
MAY 19,"Leamington - 44, Avenue Road","Leamington - 44 , Avenue Road - Miss Harrison's Drawing - room Meeting Mrs. Julian Osler .",['Mrs. Julian Osler'],Miss Harrison's Drawing-room Meeting,,"MAY 19 , 1910"
MAY 19,Watford - Masonic Hall,Watford - Masonic Hall - Mr . J. Malcolm Mitchell .,['Mr. J. Malcolm Mitchell'],,,"MAY 19 , 1910"
MAY 19,London (Highgate) - Outside Tufnell Park Tube Station,London ( Highgate ) -Outside Tufnell Park Tube Station - Miss Ransom .,['Miss Ransom'],,,"MAY 19 , 1910"
MAY 23,London (Epsom),London ( Epsom ) -Open - air Meeting - Mrs . Rackham .,['Mrs. Rackham'],Open-air Meeting,,"MAY 19 , 1910"
MAY 23,London (Sutton),London ( Sutton ) -Drawing - room Meeting - Mrs . Rackham .,['Mrs. Rackham'],Drawing-room Meeting,,"MAY 19 , 1910"
MAY 24,Leatherhead - Public Hall,Leatherhead - Public Hall - Mrs . Fawcett .,['Mrs. Fawcett'],,,"MAY 19 , 1910"
MAY 24,Cambridge - Barton Schoolroom,"Cambridge - Barton Schoolroom - Mrs . Ramsey , Mrs. Rackham .","['Mrs. Ramsey', 'Mrs. Rackham']",,,"MAY 19 , 1910"
MAY 24,Newark - Assembly Rooms,Newark - Assembly Rooms - Mrs . W. E. Dowson .,['Mrs. W. E. Dowson'],,,"MAY 19 , 1910"
MAY 24,Bournemouth - Assembly Rooms,Bournemouth - Assembly Rooms - At Home - Miss Hudson- Suffrage Play .,['Miss Hudson'],At Home -- Suffrage Play,,"MAY 19 , 1910"
MAY 25,Darlington - Temperance Institute,Darlington - Temperance Institute - Annual Meeting .,,Annual Meeting,,"MAY 19 , 1910"
MAY 25,London (Esher) - Village Hall,"London ( Esher ) -Village Hall - Mrs . Fawcett , Mr. Mitchell .","['Mrs. Fawcett', 'Mr. Mitchell']",,,"MAY 19 , 1910"
