Date,Location,Raw,Speakers,Description,Hosts,Issue date
JUNE 20,Knebworth - Knebworth House,"Knebworth - Knebworth House Mr. Housman , Lord Lytton ( chair )","['Mr. Housman', 'Lord Lytton (chair) ']",,,"JUNE , 20 , 1912"
JUNE 20,Hastings - The Misses Woodgate's drawing - room,Hastings - The Misses Woodgate's drawing - room meeting - Mrs . Lyall Dempster,['Mrs. Lyall Dempster'],,,"JUNE , 20 , 1912"
JUNE 21,Swadlincote Gresley Common,Swadlincote Gresley Common - open - air meeting- Mrs. A. Lambrick,['Mrs. A. Lambrick'],,,"JUNE , 20 , 1912"
JUNE 21,Hastings - Mrs. Strickland's,Hastings - Mrs . Strickland's meeting - Mrs . Lyall Dempster,['Mrs . Lyall Dempster'],,,"JUNE , 20 , 1912"
JUNE 21,"Llangollen - Council Chamber , Town Hall","Llangollen - Council Chamber , Town Hall - women's meeting - Miss McPherson",['Miss McPherson'],,,"JUNE , 20 , 1912"
JUNE 22,"Manchester - Platt Fields , Rusholme","Manchester - Platt Fields , Rusholme - open - air demonstration - F . D. Acland , Esq . , M.P. , Councillor Margaret Ashton , Miss Nina Boyle and others","['F. D. Acland, Esq., M.P.', 'Councillor Margaret Ashton', 'Miss Nina Boyle']",,,"JUNE , 20 , 1912"
JUNE 22,Bolton - Fernclough,Bolton - Fernclough Garden Fete and Sale of work,,Garden Fete and Sale of work,,"JUNE , 20 , 1912"
JUNE 22,Rochester - Satis House,"Rochester - Satis House - Mrs . J. J. Foord's garden meeting Mrs. Nott Bower , Miss Helen Ward , Mr. F. S. Cooper ( ohair )","['Mrs. Nott Bower', 'Miss Helen Ward', 'Mr. F. S. Cooper (chair)']",,,"JUNE , 20 , 1912"
JUNE 22,Tiverton - Parochial Room,Tiverton - Parochial Room - Miss Frances Sterling,['Miss Frances Sterling'],,,"JUNE , 20 , 1912"
JUNE 24,"Croydon Office , Arcade , High Street","Croydon Office , Arcade , High Street- "" Suffragist Stocktaking "" G. Ledger , Esq .","['G. Ledger, Esq.']",,,"JUNE , 20 , 1912"
JUNE 24,"Tunbridge Wells - In garden at "" Hillgarth ""","Tunbridge Wells - In garden at "" Hillgarth "" - Mrs. Tillard's meeting - Mrs . Corbett Ashby",['Mrs. Corbett Ashby'],,,"JUNE , 20 , 1912"
JUNE 25,West Oxford - Botley - Open - air meeting near Mission Hall,West Oxford - Botley - Open - air meeting near Mission Hall,,,,"JUNE , 20 , 1912"
