Date,Location,Raw,Speakers,Description,Hosts,Issue date
APRIL 14,West Bromwich - Town Hall,APRIL 14 . West Bromwich - Town Hall - Men's League - Mr . Baillie - Weaver .,"['Mr. Baillie-Weaver', 'Miss Fraser', 'Mrs. Shelston Watkins', 'Miss M. Robertson', 'Mrs. Bernard Everett', 'Mr. Beilby', 'Miss M. Corbett', 'Miss M. Robertson', 'Mrs. Philip Snowden', 'Miss Margaret Robertson', 'Mrs. Rackham', 'Lady Frances Balfour', 'Miss Gardner', 'Mrs. Swanwick', 'Filey Society', 'Miss Ashton', 'Mr. Baillie-Weaver', 'Mrs. Rackham', 'Mrs. Swanwick', 'Miss McHardy', 'Miss Gardner', 'Miss Sheepshanks', 'Miss Mason', 'Miss Gardner', 'Mrs. W. H. Blandy', 'Mrs. W. E. Dowson', 'Miss Campbell', 'Lady Frances Balfour', 'Miss Estelle Ross', 'Miss Fraser', 'Miss Mason', 'Miss Palliser', 'Mr. Baillie-Weaver', 'Miss McNaull', 'Dr. Elsie Inglis', 'Miss Helen Fraser', 'Miss Cockle', 'Rev. Hugh Chapman', 'Miss Abadam', 'Miss Fraser', 'Miss Fraser', 'Lady Frances Balfour', 'Miss Fraser', 'Miss Fraser', 'Miss Mason', 'Dr. Elsie Inglis', 'Miss Fraser', 'Mr. T. Gugenheim', 'Miss Chrystal Macmillan', 'Miss Alice Low', 'Mrs. Frame', 'Lady Frances Balfour', 'Sir John Cockburn', 'Miss M. Robertson', 'Mr. Gugenheim', 'Mrs. Philip Snowden', 'Miss Margaret Robertson', 'Mrs. Erskine Murray', 'Miss M. Corbett', 'Mrs. Henderson', 'Mrs. Swanwick', 'Miss Ross', 'Dr. Mabel L. Ramsay', 'Mr. Raymond Greene', 'Miss Margaret Hodge', 'Miss Edith Palliser', 'Rev. Dr. Cobb R', 'Mr. Cholmeley', 'Mrs. Thornton', 'Miss A. Maude Royden', 'Miss Fielden', 'Mrs. Mayer', 'Mrs. Snowden', 'Councillor Margaret Ashton', 'Miss S. Allan', 'Dr. Helen Wilson', 'Mrs. S. Wilson', 'Mrs. How Earengey', 'Dr. Grace Stewart-Billings', 'Councillor W. G. Earengey', 'Miss Lees', 'Mrs. Joseph Dobbie', 'Mrs. Robinson', 'Mrs. Stanbury', 'Mrs. B. S. C. Everett', 'Councillor White', 'Miss Margaret Hodge', 'Miss Edith Palliser', 'Rev. Dr. Cobb R', 'Mr. Cholmeley', 'Mrs. Dunn', 'Miss Frances Hardcastle', 'Miss Mein', 'Dr. Ethel Williams', 'Miss K. Jones', 'Mrs. Müter Wilson', 'Miss Walshe', 'Dr. Mary Phillips', 'Madame Sarah Grand', 'Mrs. Upton Davis', 'Mrs. Mackintosh', 'Miss Moseley', 'Miss Helen Fraser', 'Miss Hooper', 'Miss Guille', 'Miss Donohue', 'Miss Newbiggin']",,,"APRIL 14 , 1910"
APRIL 14,Cardiff,Cardiff - Miss Fraser .,,,,"APRIL 14 , 1910"
APRIL 14,Leeds - Leeds Institute,"Leeds - Leeds Institute - Sale of Work , Entertainments .",,"Sale of Work, Entertainments",,"APRIL 14 , 1910"
APRIL 14,Wallasey,Wallasey Drawing - room Meeting - Mrs . Shelston Watkins .,,Drawing-room Meeting,['Mrs. Shelston Watkins'],"APRIL 14 , 1910"
APRIL 14,Levenshulme - Conservative Club,Levenshulme - Conservative Club - Miss M. Robertson .,,,,"APRIL 14 , 1910"
APRIL 14,"London (Windsor and Eton) - Mothers’ Meeting - Mission Hall, Spital","London ( Windsor and Eton ) -Mothers ' Meeting - Mission Hall , Spital - Mrs . Bernard Everett .",,,['Mrs. Bernard Everett'],"APRIL 14 , 1910"
APRIL 14,"Nottingham - 36, Bridlesmith Gate","Nottingham - 36 , Bridlesmith Gate - At Home - Mr . Beilby .",,At Home,,"APRIL 14 , 1910"
APRIL 15,Alderley Edge - Public Hall,Alderley Edge - Public Hall - Miss M. Robertson .,,,,"APRIL 14 , 1910"
APRIL 15,"Bournemouth - Prince’s Hall, St. Peter’s Road","Bournemouth - Prince's Hall , St. Peter's Road - Miss M. Corbett .",,,,"APRIL 14 , 1910"
APRIL 15,Halstead - Queen’s Hall,Halstead Queen's Hall - Rummage Sale .,,Rummage Sale,,"APRIL 14 , 1910"
