Date,Location,Raw,Speakers,Description,Hosts,Issue date
November 14,Seven Sisters Road,"Seven Sisters Road , Villas , N. Mrs. Duval , Canning . Chair : Miss","['Mrs. Duval', 'Canning.']",,,"November 14 , 1913"
November 14,Thane Sloane Square,Thane Sloane Square . Miss Ada Moore ... Houghton,"['Miss Ada Moore', 'Houghton']",,,"November 14 , 1913"
November 14,Walthamstow,"Walthamstow , Tower Corner , Hoe Street . of the",[],,,"November 14 , 1913"
November 14,Bow,"Bow , Ford Road . Miss Hopkins Road . Rev. C. A. Wills . Speakers ' Class . Miss",['Rev. C. A. Wills.'],,,"November 14 , 1913"
November 14,Canning Town,"Canning Town , Beckton Road . Miss A. Gilliatt . Chair : Miss . Miss A. Jacobs , Mr. T. . Miss I. Green . Chair :","['Miss A. Jacobs', 'Mr. T.']",,,"November 14 , 1913"
November 14,Chelsea,"Chelsea , 308 , King's Road . Miss Randall , B.Sc.",['Miss Randall'],,,"November 14 , 1913"
November 14,Chiswick,"Chiswick , Duke Road . Road . Mrs. Penn Gaskell , Miss M. Wright , Miss M.","['Mrs. Penn Gaskell', 'Miss M. Wright']",,,"November 14 , 1913"
November 14,Cricklewood,"Cricklewood , Clock Tower . Kingsway . Speakers ' Class .",[],,,"November 14 , 1913"
November 14,Croydon,"Croydon , Small Public Hall . Road and Portobello",[],,,"November 14 , 1913"
November 14,Hackney,"Hackney , Powerscroft Road . Short and East Ferry Road . Mrs. Dock Road . Women's Meeting",[],,,"November 14 , 1913"
November 14,Harlesden,Harlesden . Miss Stratford,['Miss Stratford'],,,"November 14 , 1913"
November 14,Manor Park,Manor Park . Miss Palmer,['Miss Palmer'],,,"November 14 , 1913"
November 14,Kilburn,"Kilburn , Victoria Road . Mrs. Hutt ,",['Mrs. Hutt'],,,"November 14 , 1913"
November 14,Lincoln's Inn House,"Lincoln's Inn House , Broadway . Mr. H. D.",['Mr. H. D.'],,,"November 14 , 1913"
November 14,North Kensington,"North Kensington , Lancaster Road . Miss Glidewell . Chair : Miss",['Miss Glidewell'],,,"November 14 , 1913"
