Date,Location,Raw,Speakers,Description,Hosts,Issue date
"Friday, February 13","Fulham, Munster Road","Friday , Fulham , Munster Road . Miss Jacobs",['Miss Jacobs'],,,"February 13, 1914"
"Friday, February 13","Chiswick, Duke Road","Chiswick , Duke Road . Miss Beauchamp",['Miss Beauchamp'],,,"February 13, 1914"
"Friday, February 13","Acton, Horn Lane","Acton , Horn Lane . Mrs. Tidswell",['Mrs. Tidswell'],,,"February 13, 1914"
"Friday, February 13","Battersea, Mosbury Road","Battersea , Mos bury Road ... Elsa Myers",['Elsa Myers'],,,"February 13, 1914"
"Friday, February 13","Kentish Town, Modbury Street","Kentish Town , Modbury Street . Miss Kilburn , Messina Avenue . Mrs. Penn Gaskell",['Miss Gaskell'],,,"February 13, 1914"
"Friday, February 13","Lincoln's Inn House, Kingsway","Lincoln's Inn House , Kingsway . Speakers Crescent and Portobello . Miss Rosa Leo",['Miss Rosa Leo'],,,"February 13, 1914"
"Friday, February 13","North Kensington, corner of Blenheim Road","North Kensington , corner of Blenheim Road . Miss Canning",['Miss Canning'],,,"February 13, 1914"
"Friday, February 13",Sloane Square,Sloane Square . Miss E. Wylie,['Miss E. Wylie'],,,"February 13, 1914"
"Friday, February 13","West Ham, The Grove, Stratford","West Ham , The Grove , Stratford . Miss Glidewell , Miss E. Brice","['Miss Glidewell', 'Miss E. Brice']",,,"February 13, 1914"
"Friday, February 13","Westminster, Fachbrook Street","Westminster , Fachbrook Street . Miss Anna Healy",['Miss Anna Healy'],,,"February 13, 1914"
"Friday, February 13","Wimbledon, Queen's Hall, Broadway","Wimbledon , Queen's Hall , Broadway . Miss Margaret Wright and others . Chair : Mrs. McRae",['Miss Margaret Wright'],,,"February 13, 1914"
"Friday, February 13","Edinburgh, Musselburgh","Edinburgh , Musselburgh ... Mrs. Bouvier",['Mrs. Bouvier'],,,"February 13, 1914"
"Friday, February 13","Loughtonhurst, West Cliff Gardens","Loughtonhurst , West Cliff Gardens . Mrs. Bonvier",['Mrs. Bonvier'],,,"February 13, 1914"
"Friday, February 13","South Westbourne, Surrey Road","South Westbourne , Surrey Road . Mrs. Bouvier",['Mrs. Bouvier'],,,"February 13, 1914"
"Friday, February 13","Truro, Municipal Buildings","Truro , Municipal Buildings . Miss Simmons",['Miss Simmons'],,,"February 13, 1914"
"Friday, February 13",Queenstown,"Queenstown . Mrs. Drummond , Miss Lennox and others","['Mrs. Drummond', 'Miss Lennox']",,,"February 13, 1914"
"Friday, February 13","Cork, City Hall","Cork , City Hall . Mrs. Drummond",['Mrs. Drummond'],,,"February 13, 1914"
"Friday, February 13","Dundee, Panmure Street","Dundee , Panmure Street . Miss Grant",['Miss Grant'],,,"February 13, 1914"
"Friday, February 13","Edinburgh, West Bud","Edinburgh , West Bud . Miss Lambie",['Miss Lambie'],,,"February 13, 1914"
"Saturday, February 14","Islington, corner of Jones Bros., Holloway Road","Islington , corner of Jones Bros. , Holloway Road . Miss Codd",['Miss Codd'],,,"February 13, 1914"
"Saturday, February 14","Kingston, Church Street","Kingston , Church Street . Miss Margaret Wright",['Miss Margaret Wright'],,,"February 13, 1914"
"Saturday, February 14","West Ham, Forest Gate Station","West Ham , Forest Gate Station . Miss Coombs , Miss Harbott","['Miss Coombs', 'Miss Harbott']",,,"February 13, 1914"
"Saturday, February 14","Dundee, Greenmarket","Dundee , Greenmarket . Miss Clunas",['Miss Clunas'],,,"February 13, 1914"
"Saturday, February 14","Edinburgh, The Mound","Edinburgh , The Mound",[],,,"February 13, 1914"
"Saturday, February 14","Edinburgh, Leith","Edinburgh , Leith",[],,,"February 13, 1914"
"Sunday, February 15","Hampstead Heath, Flagstaff","Hampstead Heath , Flagstaff . Miss Glidewell",['Miss Glidewell'],,,"February 13, 1914"
"Sunday, February 15",Wimbledon Common,Wimbledon Common . Miss Gilliatt,['Miss Gilliatt'],,,"February 13, 1914"
"Sunday, February 15","Abertillery, New Era Union","Abertillery , New Era Union . Miss Annie Williams",['Miss Annie Williams'],,,"February 13, 1914"
"Sunday, February 15","Cork, City Hall, Council Chamber","Cork , City Hall , Council Chamber . Miss Lennox",['Miss Lennox'],,,"February 13, 1914"
"Sunday, February 15","Hastings, Metropole Hotel","Hastings , Metropole Hotel . Mrs. A. Thomas",['Mrs. A. Thomas'],,,"February 13, 1914"
"Sunday, February 15","Nottingham, Market Place","Nottingham , Market Place ... Miss Annie Williams",['Miss Annie Williams'],,,"February 13, 1914"
"Monday, February 16","Battersea, Prince's Head","Battersen , Prince's Head . Mrs. Duval",['Mrs. Duval'],,,"February 13, 1914"
"Monday, February 16","Chelsea, 308, King's Road","Chelsen , 308 , King's Road . Women's Meeting . Miss Mina Sheppard",['Miss Mina Sheppard'],Women's Meeting,,"February 13, 1914"
"Monday, February 16","Kentish Town, 44, Malden Road","Kentish Town , 44 , Malden Road . Women's Meeting . Mrs. Walker",['Mrs. Walker'],Women's Meeting,,"February 13, 1914"
"Monday, February 16","Knightsbridge Hall, W","Knightsbridge Hall , W. Miss Barbara Wylie , The Rev. Charles Baumgarten . Chair : Mrs. Dacre Fox","['Miss Barbara Wylie', 'The Rev. Charles Baumgarten', 'Mrs. Dacre Fox']",,,"February 13, 1914"
"Monday, February 16","Streatham Town Hall, Blue Hall","Streatham Town Hall , Blue Hall . Miss K. Margesson , Mrs. Tyson","['Miss K. Margesson', 'Mrs. Tyson']",,,"February 13, 1914"
"Tuesday, February 17","Fulham, 905, Fulham Road","Fulham , 905 , Fulham Road . Miss K. Margesson",['Miss K. Margesson'],,,"February 13, 1914"
"Tuesday, February 17","Hampstead, 178, Finchley Road","Hampstead , 178 , Finchley Road . Speakers Class . Miss Rosa Luo",['Miss Rosa Luo'],Speakers Class,,"February 13, 1914"
"Tuesday, February 17","Ilford, Manor Park, Walton Road","Ilford , Manor Park , Walton Road",[],,,"February 13, 1914"
"Tuesday, February 17","Birmingham, Wednesbury, Council School","Birmingham , Wednesbury , Council School . Mrs. Cousins",['Mrs. Cousins'],,,"February 13, 1914"
"Tuesday, February 17","Bexhill, Shop, Marina","Bexhill , Shop , Marina . At Home . Mrs. Beatty",['Mrs. Beatty'],At Home,,"February 13, 1914"
"Tuesday, February 17","Nottingham, 31, Derby Road","Nottingham , 31 , Derby Road . Miss A. Thomas",['Miss A. Thomas'],,,"February 13, 1914"
"Tuesday, February 17","Penarth, Railway Women's Guild","Penarth , Railway Women's Guild . Miss Margaret West",['Miss Margaret West'],,,"February 13, 1914"
"Thursday, February 19",Purley Tram Terminus,Purley Tram Terminus . Mrs. Cameron Swan,['Mrs. Cameron Swan'],,,"February 13, 1914"
"Thursday, February 19","Woolwich, The Square","Woolwich , The Square . Miss Gwen Richard",['Miss Gwen Richard'],,,"February 13, 1914"
"Thursday, February 19",Willesden Green Library,"Willesden Green Library . Miss P. Rickards , Miss P ' . Verden","['Miss P. Rickards', 'Miss P. Verden']",,,"February 13, 1914"
"Thursday, February 19",Chelsea Town Hall,Chelsen Town Hall . Miss Naylor,['Miss Naylor'],,,"February 13, 1914"
"Thursday, February 19","Clapham, Oriental Café","Clapham , Oriental Café . Women's Meeting . Mrs. Barren",['Mrs. Barren'],Women's Meeting,,"February 13, 1914"
