Date,Location,Raw,Speakers,Description,Hosts,Issue date
FEBRUARY 16,Limpsfield - Mrs. Osmasten's,Limpsfield Mrs. Osmasten's Edwards . Drawing - room Meeting - Miss 3.30,"['Miss Edwards', 'Miss M. Robertson', 'J. R. Tomlinson', 'Mrs. F T. Swanwick', 'Miss Ransom', 'Mrs. Colquhoun', 'Miss Dorothy Edwards', 'Miss Fielden', 'Councillor Margaret Ashton', 'M.A.', 'Rev. W. A. Williams', 'J. Y. Kennedy', 'Esq.', 'Miss Edith Pickworth', 'Miss Abadam', 'Mrs. Rackham', 'Mrs. Wilkinson', 'Miss Fielden', 'Miss W. Culles', 'M.D.', 'Miss Dawson', 'Rev. E. Clark', 'Mrs. Worthy', 'P.L.G.', 'Rev. Dr. Clifford', 'M.A.', 'Mrs. F. T. Swanwick', 'M.A.', 'Sir James Yoxall', 'M.P.', 'Mr. Walter Maclaren', 'M.P.', 'Rev. Ivory Cripps', 'B.A.', 'Miss Maude Royden', 'Rev. C. Hinscliff', 'Mrs. Francis', 'Mrs. Close Shipham', 'Hon. Mrs. Henley', 'Mrs. Shewell Cooper', 'H. W. Nevinson', 'The Right Hon. EARL OF SELBORNE', 'G.C.M.C.', 'GEORGE LANSBURY', 'M.P.', 'REV. J. IVORY CRIPPS', 'MDME. MARIE BREMA', 'Miss Abadam', 'Miss M. Jeremy', 'M.B.', 'Miss Knapp', 'Miss J. Baretti', 'Miss Price', 'Miss Tanner', 'Mrs. Arrol', 'Miss Royden', 'Mrs. Gray', 'Miss Royden', 'Miss Helga Gill', 'Mrs. W. Tattersall', 'Mrs. Cooper', 'Miss Royden', 'Mrs. Ernest Vaux', 'Mrs. Turnbull', 'Miss Royden', 'Lady Frances Balfour', 'Miss Abadam', 'Miss Green', 'Miss E. A. Bompas', 'Miss R. Smith', 'Mrs. Stanbury', 'F. Briant', 'Esq.', 'L.C.C.', 'Dr. Elsie Inglis', 'Miss Begbie', 'Miss E. Lindsay', 'Miss Begbie', 'Miss Low', 'Mrs. Holman Andrew', 'Mr. T. F. Dunhill', 'Miss Edith Craig', 'Miss Cicely Hamilton', 'Mrs. Gibb', 'Mr. Cecil Chapman', 'Miss Helen Ogston', 'Mrs. Kineton-Parkes', 'Mrs. Pertwee', 'Mrs. Jopling Rowe', 'Mrs. Seymour Hare', 'Mrs. Arnett', 'Miss Helen Ogston', 'Mrs. Pertwee', 'Lady Dockrell', 'U.D.C.', 'Miss Clinch', 'P.L.G.', 'Mrs. Evans', 'Mr. and Mrs. Haslam', 'Miss Hiles', 'Mrs. N. Keatinge', 'Mrs. Moscardi', ""Miss O'Connell"", 'Mrs. Sanderson', 'Mrs. Thomas', 'Mrs. C. L. Townsnend', 'Mrs. E. Hill Tickell', 'Miss Dupre Wilson', 'Councillor Margaret Ashton', 'M.A.', 'The Lady Willoughby de Broke', 'Mr. C. S. Goldman', 'M.P.', 'Mr. John Buchan', 'Mrs. Philip Snowden', 'Dr. Pride', 'Mrs. Osler', 'Mrs. Ring', 'Miss Ellen Walshe', 'Miss Helga Gill', 'Miss I. O. Ford', 'Miss Fielden', 'Mrs. Atcherley', 'Miss Fielder', 'Miss M. Illingworth', 'Miss Abadam', 'Miss Tanner', 'Mrs. Rackham', 'Mrs. Philip Snowden', 'Miss Helga Gill', 'H. E. Crawfurd', 'Esq.', 'Mrs. F. T. Swanwick', 'M.A.', 'Miss A. E. Smith', 'B.Sc.', 'Mrs. Price White', 'P. W. Atkin', 'Esq.', 'J.P.', 'Mr. J. C. Phillipps', 'Miss Platt', 'M.A.', 'Miss Hooper', 'M.A.', 'Miss C. Leadley Brown', 'Mrs. Kineton-Parkes', 'Miss Margaret Robertson', 'Mr. Crosfield', 'Miss Lucy Broadbent', 'Mrs. Willett', 'Messrs. W. H. Stansfield', 'Mr. Jones', 'Miss Robertson', 'Mr. Crosfield', 'Miss H. D. Cockle', 'Miss Ranson', 'Mr. Henlé', 'Miss Hodge', 'Miss Bompas', 'Mrs. Horner', 'Mrs. Russell Grant', 'Mrs. Bailey', 'Rev. Herbert Williams', 'Mrs. Thompson', 'Mr. Cecil Chapman', 'Miss Ogston', 'Mr. Williams', 'Miss Mason', 'Mr. J. S. Ineson', 'Dr. Mackenzie', 'Mrs. Merivale Mayer', 'Miss Thompson', 'Mrs. Kempthorne', 'Mrs. Fawcett', 'Mrs. Alan Bright', 'Mrs. Lees', 'Miss Eleanor Rathbone', 'Miss Jessie Beavan', 'Mrs. Allan Bright', 'Miss Ruth Young', 'Mrs. Clements', 'Mrs. Fenton', 'Mrs. Young', 'Mrs. Crowe', 'Miss Colgrove', 'Miss Cremin', 'Miss Agnes Wilkie', 'Miss Joan Dugdale', 'Mrs. Cecil Chapman', 'Miss Beatrice Harraden']",,,"FEBRUARY 16 , 1911"
FEBRUARY 16,"Lostock Gralam- ""Black Greyhound"" Clubroom","Lostock Gralam- ""Black Greyhound"" Clubroom - Miss M. Robertson , B.A. Chair , J. R. Tomlinson , Esq . 8.0",,,,"FEBRUARY 16 , 1911"
FEBRUARY 17,Bristol - Lesser Colston Hall,"Bristol - Lesser Colston Hall - Debate with A.S. Society - Mrs . F T. Swanwick , M.A. , Miss Ransom , Mrs. Colquhoun .",,Debate with A.S. Society,,"FEBRUARY 16 , 1911"
FEBRUARY 17,Leith Hill and District Society - Dorking Public Hall,Leith Hill and District Society - Dorking Public Hall - Annual Meeting - Miss Dorothy Edwards .,,Annual Meeting,,"FEBRUARY 16 , 1911"
FEBRUARY 17,Leeds - Mrs. Wilkinson's,Leeds Mrs. Wilkinson's Drawing - room Meeting - Miss Fielden . 8.0,,,,"FEBRUARY 16 , 1911"
FEBRUARY 17,"Sunderland - 4 , Belford Road","Sunderland - 4 , Belford Road - Speakers ' Class .",,,,"FEBRUARY 16 , 1911"
FEBRUARY 17,"Birmingham - 10 , Easy Row","Birmingham - 10 , Easy Row - Franchise Club . 8.0",,,,"FEBRUARY 16 , 1911"
FEBRUARY 18,Pontypridd Parish Room,"Pontypridd Parish Room - Councillor Margaret Ashton , M.A. Rev. W. A. Williams ( chair ) .",,,,"FEBRUARY 16 , 1911"
FEBRUARY 18,Tunbridge Wells - Town Hall,"Tunbridge Wells - Town Hall - Public Meeting - J . Y. Kennedy , 6.0 Esq . , Miss Edith Pickworth . 8.0",,,,"FEBRUARY 16 , 1911"
FEBRUARY 20,Exeter Victoria Hall,Exeter Victoria Hall - Miss Abadam . 8.0,,,,"FEBRUARY 16 , 1911"
