Date,Location,Raw,Speakers,Description,Hosts,Issue date
June 27,"Balham, Caistor Road","Balham, Caistor Road. Miss Leonora Tyson. Chair : Mis Greer",['Miss Leonora Tyson.'],,,"June 27 , 1913"
June 27,"Battersea, Mossbury Road","Battersea, Mossbury Road. M.P.U. Miss Haslam, Mr Irving","['Miss Haslam', 'Mr Irving']",,,"June 27 , 1913"
June 27,"Crouch End, Clock Tower","Crouch End, Clock Tower. Miss Gilliatt. Chair : Miss Pepper",['Miss Gilliatt.'],,,"June 27 , 1913"
June 27,"Lincoln's Inn House, W.C.","Lincoln's Inn House, W.C. Speakers' Class. Miss Rosa Leo",['Miss Rosa Leo'],,,"June 27 , 1913"
June 27,"North Kensington, Lancaster Baths, Lancaster Road","North Kensington, Lancaster Baths, Lancaster Road. Miss Coombs. Chair : Miss Palmer",['Miss Coombs.'],,,"June 27 , 1913"
June 27,Sloane Square,Sloane Square. Miss Jacobs,,,,"June 27 , 1913"
June 27,Stepney Green Triangle,Stepney Green Triangle. Miss Hopkins Chair : Miss Hooper,['Miss Hopkins'],,,"June 27 , 1913"
June 27,Stratford Broadway,Stratford Broadway. Miss Prankerd.,['Miss Prankerd.'],,,"June 27 , 1913"
June 27,"Whitechapel Road, Osborne Street","Whitechapel Road, Osborne Street. Mrs. Moor, Mr. Greenfield","['Mrs. Moor', 'Mr. Greenfield']",,,"June 27 , 1913"
June 27,"Whitechapel, Commercial Road, Philpot Street","Whitechapel, Commercial Road, Philpot Street. Miss Billing, Mr. Macpherson","['Miss Billing', 'Mr. Macpherson']",,,"June 27 , 1913"
June 27,"Whitechapel, Great Alie Street, Leman Street","Whitechapel, Great Alie Street, Leman Street. M.F.W.S.",,,,"June 27 , 1913"
June 27,"Whitechapel, Sidney Street","Whitechapel, Sidney Street. M.F.W.S.",,,,"June 27 , 1913"
June 27,"Birmingham, Stechford","Birmingham, Stechford. Miss Canning",['Miss Canning'],,,"June 27 , 1913"
June 28,"Aldgate, Middlesex Street","Aldgate, Middlesex Street. M.F.W.S.",,,,"June 27 , 1913"
June 28,"Battersea, Strath Terrace, St. John's Hill","Battersea, Strath Terrace, St. John's Hill Miss Coombs",['Miss Coombs'],,,"June 27 , 1913"
June 28,"Dulwich, near Public Library","Dulwich, near Public Library. Mrs. Bouvier, Miss Hefford","['Mrs. Bouvier', 'Miss Hefford']",,,"June 27 , 1913"
June 28,Forest Gate,Forest Gate. Miss Bonwick. Chair : Miss Harbott,['Miss Bonwick.'],,,"June 27 , 1913"
June 28,"Holloway Road, Jones Bros.","Holloway Road, Jones Bros. Miss P. Ayrton, Miss Mana","['Miss P. Ayrton', 'Miss Mana']",,,"June 27 , 1913"
June 28,"Hornsey, High Street Fountain","Hornsey, High Street Fountain. Ilford, Balfour Road. Mrs. Ball",['Mrs. Ball'],,,"June 27 , 1913"
June 28,"Whitechapel, Hanbury Street, Osborne Street","Whitechapel, Hanbury Street, Osborne Street. M.F.W.S.",,,,"June 27 , 1913"
June 28,"Walthamstow, Tower Corner, Hoe Street","Walthamstow, Tower Corner, Hoe Street. Miss Meakin. Chair : Mrs. Gladman",['Miss Meakin.'],,,"June 27 , 1913"
June 28,Wimbledon Broadway,Wimbledon Broadway. Miss Rickard. Chair : Mrs. Huggett,['Miss Rickard.'],,,"June 27 , 1913"
June 28,"Dundee, Greenmarket","Dundee, Greenmarket",,,,"June 27 , 1913"
June 29,Clapham Common,Clapham Common. Mrs. Threader Chapman,['Mrs. Threader Chapman'],,,"June 27 , 1913"
June 29,"Hampstead Heath, Flagstaff","Hampstead Heath, Flagstaff. Miss M. Wright",['Miss M. Wright'],,,"June 27 , 1913"
June 29,Ealing Common,Ealing Common. Miss Elsa Myers,['Miss Elsa Myers'],,,"June 27 , 1913"
