points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[408, 198, 462, 189, 466, 213, 412, 223]",34,58,quadrilateral,496,0,0.9912971258163452,437.0,205.75,43700.0,5,0,0
"[774, 302, 963, 304, 963, 358, 774, 356]",56,189,quadrilateral,THE,1,0.9917321801185608,868.5,330.0,86850.0,5,0,0
"[546, 423, 1001, 420, 1001, 480, 546, 483]",63,455,quadrilateral,WOMEN'S,2,0.9845463037490845,773.5,451.5,77350.0,5,0,0
"[675, 497, 749, 498, 749, 528, 675, 527]",31,74,quadrilateral,Non,3,0.9715827703475952,712.0,512.5,71200.0,5,0,0
"[750, 499, 762, 499, 762, 528, 750, 528]",29,12,quadrilateral,-,4,0.970054566860199,756.0,513.5,75600.0,5,0,0
"[762, 498, 860, 499, 860, 529, 762, 528]",31,98,quadrilateral,Party,5,0.9840582609176636,811.0,513.5,81100.0,5,0,0
"[857, 500, 869, 500, 869, 529, 857, 529]",29,12,quadrilateral,.,6,0.9282495975494385,863.0,514.5,86300.0,5,0,0
"[1138, 179, 1227, 179, 1227, 211, 1138, 211]",32,89,quadrilateral,THE,7,0.9894489049911499,1182.5,195.0,118250.0,5,0,0
"[1271, 179, 1465, 179, 1465, 211, 1271, 211]",32,194,quadrilateral,COMMON,8,0.9887199401855469,1368.0,195.0,136800.0,5,0,1
"[1506, 179, 1645, 179, 1645, 211, 1506, 211]",32,139,quadrilateral,CAUSE,9,0.9634668827056885,1575.5,195.0,157550.0,5,0,1
"[1646, 179, 1658, 179, 1658, 211, 1646, 211]",32,12,quadrilateral,.,10,0.8581974506378174,1652.0,195.0,165200.0,5,0,1
"[1043, 300, 1523, 300, 1523, 358, 1043, 358]",58,480,quadrilateral,NATIONAL,11,0.9790337085723877,1283.0,329.0,128300.0,5,0,0
"[1338, 376, 1383, 376, 1383, 398, 1338, 398]",22,45,quadrilateral,OF,12,0.989484965801239,1360.5,387.0,136050.0,5,0,1
"[1092, 420, 1588, 417, 1588, 476, 1092, 479]",62,496,quadrilateral,SUFFRAGE,13,0.9874861240386963,1340.0,448.0,134000.0,5,0,0
"[1622, 302, 1912, 302, 1912, 357, 1622, 357]",55,290,quadrilateral,UNION,14,0.9930026531219482,1767.0,329.5,176700.0,5,0,1
"[2086, 182, 2223, 188, 2222, 212, 2085, 206]",30,138,quadrilateral,OCTOBER,15,0.9444723725318909,2154.0,197.0,215400.0,5,0,1
"[2242, 189, 2277, 190, 2276, 213, 2241, 212]",24,36,quadrilateral,24,16,0.9836301803588867,2259.0,201.0,225900.0,5,0,1
"[2308, 192, 2373, 195, 2372, 218, 2307, 215]",26,66,quadrilateral,1912,17,0.9534950852394104,2340.0,205.0,234000.0,5,0,1
"[1689, 422, 2181, 422, 2181, 480, 1689, 480]",58,492,quadrilateral,SOCIETIES,18,0.9899629354476929,1935.0,451.0,193500.0,5,0,1
