points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[463, 192, 513, 192, 513, 211, 463, 211]",19,50,quadrilateral,492,0,0.9859443306922913,488.0,201.5,48800.0,3,0,0
"[1190, 175, 1280, 174, 1280, 206, 1190, 207]",33,90,quadrilateral,THE,1,0.991244912147522,1235.0,190.5,123500.0,3,0,0
"[1330, 174, 1517, 173, 1517, 205, 1330, 206]",33,187,quadrilateral,COMMON,2,0.9756584167480469,1423.5,189.5,142350.0,3,0,0
"[1560, 173, 1696, 172, 1696, 204, 1560, 205]",33,136,quadrilateral,CAUSE,3,0.938821017742157,1628.0,188.5,162800.0,3,0,1
"[1698, 173, 1710, 173, 1710, 204, 1698, 204]",31,12,quadrilateral,.,4,0.8551722764968872,1704.0,188.5,170400.0,3,0,1
"[2143, 170, 2279, 174, 2278, 199, 2142, 195]",29,137,quadrilateral,OCTOBER,5,0.9523751735687256,2210.5,184.5,221050.0,3,0,1
"[2298, 175, 2334, 176, 2333, 200, 2297, 199]",25,37,quadrilateral,24,6,0.9761137366294861,2315.5,187.5,231550.0,3,0,1
"[2334, 176, 2343, 176, 2342, 200, 2333, 200]",24,10,quadrilateral,",",7,0.9842319488525391,2338.0,188.0,233800.0,3,0,1
"[2365, 177, 2433, 179, 2432, 203, 2364, 201]",26,69,quadrilateral,1912,8,0.9761767983436584,2398.5,190.0,239850.0,3,0,1
"[2432, 178, 2443, 178, 2442, 202, 2431, 202]",24,12,quadrilateral,.,9,0.9180101752281189,2437.0,190.0,243700.0,3,0,1
"[1006, 263, 1647, 263, 1647, 357, 1006, 357]",94,641,quadrilateral,MANHOOD,10,0.988599419593811,1326.5,310.0,132650.0,3,0,0
"[1682, 263, 2312, 263, 2312, 357, 1682, 357]",94,630,quadrilateral,SUFFRAGE,11,0.974327027797699,1997.0,310.0,199700.0,3,0,1
"[1235, 399, 1731, 403, 1730, 551, 1234, 547]",152,497,quadrilateral,Equal,12,0.9143531918525696,1482.5,475.0,148250.0,3,0,1
"[1134, 582, 1690, 590, 1687, 774, 1131, 766]",192,559,quadrilateral,Suffrage,13,0.8230977058410645,1410.5,678.0,141050.0,3,0,0
"[1233, 1144, 1359, 1145, 1359, 1174, 1233, 1173]",30,126,quadrilateral,Labour,14,0.9909115433692932,1296.0,1159.0,129600.0,3,0,0
"[1371, 1146, 1434, 1147, 1434, 1175, 1371, 1174]",29,63,quadrilateral,will,15,0.9878023862838745,1402.5,1160.5,140250.0,3,0,0
"[1448, 1147, 1506, 1148, 1506, 1176, 1448, 1175]",29,58,quadrilateral,not,16,0.9927697777748108,1477.0,1161.5,147700.0,3,0,1
"[1517, 1147, 1613, 1148, 1613, 1177, 1517, 1176]",30,96,quadrilateral,leave,17,0.9898133873939514,1565.0,1162.0,156500.0,3,0,1
"[1625, 1149, 1684, 1150, 1684, 1178, 1625, 1177]",29,59,quadrilateral,the,18,0.9951037764549255,1654.5,1163.5,165450.0,3,0,1
"[1339, 1189, 1473, 1190, 1473, 1219, 1339, 1218]",30,134,quadrilateral,Women,19,0.985807478427887,1406.0,1204.0,140600.0,3,0,0
"[1488, 1191, 1557, 1191, 1557, 1219, 1488, 1219]",28,69,quadrilateral,Out,20,0.9744085073471069,1522.5,1205.0,152250.0,3,0,1
"[1563, 1191, 1578, 1191, 1578, 1219, 1563, 1219]",28,15,quadrilateral,!,21,0.9505515098571777,1570.5,1205.0,157050.0,3,0,1
"[640, 1265, 652, 1265, 652, 1296, 640, 1296]",31,12,quadrilateral,(,22,0.9411976337432861,646.0,1280.5,64600.0,3,0,0
"[650, 1265, 687, 1265, 687, 1296, 650, 1296]",31,37,quadrilateral,By,23,0.9783190488815308,668.5,1280.5,66850.0,3,0,0
"[695, 1265, 750, 1265, 750, 1296, 695, 1296]",31,55,quadrilateral,kind,24,0.8603626489639282,722.5,1280.5,72250.0,3,0,0
"[767, 1265, 899, 1265, 899, 1296, 767, 1296]",31,132,quadrilateral,permission,25,0.9903082251548767,833.0,1280.5,83300.0,3,0,0
"[918, 1265, 944, 1265, 944, 1296, 918, 1296]",31,26,quadrilateral,of,26,0.9823190569877625,931.0,1280.5,93100.0,3,0,0
"[963, 1265, 999, 1265, 999, 1296, 963, 1296]",31,36,quadrilateral,the,27,0.9851506352424622,981.0,1280.5,98100.0,3,0,0
"[1020, 1265, 1102, 1265, 1102, 1296, 1020, 1296]",31,82,quadrilateral,Artists,28,0.9182135462760925,1061.0,1280.5,106100.0,3,0,0
"[1100, 1265, 1111, 1265, 1111, 1296, 1100, 1296]",31,11,quadrilateral,',29,0.49106189608573914,1105.5,1280.5,110550.0,3,0,0
