Date,Location,Raw,Speakers,Description,Hosts,Issue date
NOVEMBER 17,Sheffield - Cutlers ' Hall,Sheffield - Cutlers ' Hall - Miss Blanche Leppington .,['Miss Blanche Leppington'],,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Sheffield - Cutlers ' Hall,Sheffield - Cutlers ' Hall - Miss Blanche Leppington .,['Miss Blanche Leppington'],,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Crewe,Crewe Members ' Meeting - Miss Robertson .,['Miss Robertson'],Members' Meeting,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Letchworth,Letchworth - Dinner - hour Meeting . Eddison .,['Eddison'],Dinner-hour Meeting,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Birmingham - Harborne - Mrs . Ryland's Drawing - room,"Birmingham - Harborne - Mrs . Ryland's Drawing - room Meeting- Miss Helga Gill , Mrs. Osler .","['Miss Helga Gill', 'Mrs. Osler']",,,"NOVEMBER 17 , 1910"
NOVEMBER 17,"Wallasey and Wirral - 70 , Rowson Street","Wallasey and Wirral - 70 , Rowson Street - Monthly At Home- Miss McCrindle .",['Miss McCrindle'],Monthly At Home,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Dublin,Dublin Irish W.S. and Local Government Association - Com- mittee Meeting .,,Irish W.S. and Local Government Association - Committee Meeting,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Baldock Town Hall,"Baldock Town Hall - Miss Geraldine Cooke , Miss Cicely Corbett .","['Miss Geraldine Cooke', 'Miss Cicely Corbett']",,,"NOVEMBER 17 , 1910"
NOVEMBER 17,Bournemouth - Town Hall Avenue,Bournemouth - Town Hall Avenue - Annual Meeting - Mrs .,,Annual Meeting,,"NOVEMBER 17 , 1910"
NOVEMBER 18,Leeds - Burley Liberal Club,Leeds - Burley Liberal Club - Miss Fielden .,['Miss Fielden'],,,"NOVEMBER 17 , 1910"
NOVEMBER 18,"Birmingham - 10 , Easy Row","Birmingham - 10 , Easy Row - Franchise Club - Social Study .",,Franchise Club - Social Study,,"NOVEMBER 17 , 1910"
NOVEMBER 18,Letchworth,"Letchworth - Meetings at 1 , 3.30 , and 8 - Miss Cooke , Mr. H. Stewart .","['Miss Cooke', 'Mr. H. Stewart']",,,"NOVEMBER 17 , 1910"
NOVEMBER 18,Hastings Public Hall,"Hastings Public Hall - Miss Margery Corbett , B.A. , Cecil Chapman , Esq .","['Miss Margery Corbett, B.A.', 'Cecil Chapman, Esq.']",,,"NOVEMBER 17 , 1910"
NOVEMBER 19,Norwood and District - Suffrage Offices,"Norwood and District - Suffrage Offices - Rev . R. Pyke , Miss Green .","['Rev. R. Pyke', 'Miss Green']",,,"NOVEMBER 17 , 1910"
NOVEMBER 19,Carlisle,"Carlisle - Deputation of Liberal Women Suffragists to Hon . R. D. Denman , M.P. ",,"Deputation of Liberal Women Suffragists to Hon. R. D. Denman, M.P.",,"NOVEMBER 17 , 1910"
NOVEMBER 21,Cambridge - Bourne,"Cambridge - Bourne - Miss Cochrane , Mrs. Rackham .","['Miss Cochrane', 'Mrs. Rackham']",,,"NOVEMBER 17 , 1910"
NOVEMBER 21,Leeds - Presbyterian Church,Leeds - Presbyterian Church - Debate - Mrs . Parrish .,['Mrs. Parrish'],Debate,,"NOVEMBER 17 , 1910"
NOVEMBER 21,Wilmslow - Public Hall,Wilmslow - Public Hall - Three Plays by A.F.L.,,Three Plays by A.F.L.,,"NOVEMBER 17 , 1910"
NOVEMBER 22,Leeds Morley - St . Mary's Fellowship,Leeds Morley - St . Mary's Fellowship - Miss Fielden .,['Miss Fielden'],,,"NOVEMBER 17 , 1910"
NOVEMBER 22,Batley - Mrs. Lee Potter's Drawing - room,Batley Mrs. Lee Potter's Drawing - room Meeting - Miss I. 0 . Ford . Miss Fielden .,"['Miss I. O. Ford', 'Miss Fielden']",,,"NOVEMBER 17 , 1910"
NOVEMBER 22,Leeds - Headingley Wesleyan Guild,Leeds - Headingley Wesleyan Guild - Miss Fielden .,['Miss Fielden'],,,"NOVEMBER 17 , 1910"
