Date,Location,Raw,Speakers,Description,Hosts,Issue date
FEBRUARY 23,"Bristol - Baptist Chapel, Redland","Bristol - Baptist Chapel , Redland - Debate - Miss J. Baretti , Miss Price .","['Miss J. Baretti', 'Miss Price']",,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Budleigh Salterton - Masonic Hall,Budleigh Salterton - Masonic Hall - Women Only - Miss Abadam .,['Miss Abadam.'],,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Leeds - Albion Hall,Leeds - Albion Hall - at Home .,,,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Filey Masonic Hall,Filey Masonic Hall - Mrs . Philip Snowden .,['Mrs. Philip Snowden'],,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Bristol - Westbury Debating Society,Bristol - Westbury Debating Society - Debate - Miss Tanner .,['Miss Tanner'],,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Corbridge,Corbridge Mrs. Arrol's Drawing - room Meeting - Miss Royden .,['Miss Royden.'],,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Sunderland,"Sunderland Meng's Café , Fawcett Street - Fortnightly Meeting .",,,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Jarrow - Mechanics ' Institute,Jarrow - Mechanics ' Institute - Miss Royden . Councillor J. D. Rose ( chair ) .,['Miss Royden.'],,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Clevedon - Public Hall,Clevedon - Public Hall - Miss Bertha Mason's Lantern Lecture .,,,,"FEBRUARY 23 , 1911"
FEBRUARY 23,Letchworth,"Letchworth 44 , Prix Road - Cottage Meeting - Miss M. Sugden .",['Miss M. Sugden'],,,"FEBRUARY 23 , 1911"
FEBRUARY 24,Darlington - Temperance Institute,Darlington - Temperance Institute - Mrs . Gray .,['Mrs. Gray.'],,,"FEBRUARY 23 , 1911"
FEBRUARY 24,Gateshead-on-Tyne - Coatsworth Hall,Gateshead - on - Tyne - Coatsworth Hall - Annual Meeting .,,,,"FEBRUARY 23 , 1911"
FEBRUARY 24,Wakefield,"Wakefield Mrs. Atcherley's Suffrage Tea and Debate - Miss I. O. Ford , Miss Fielden .","['Miss I. O. Ford', 'Miss Fielden']",,,"FEBRUARY 23 , 1911"
