Date,Location,Raw,Speakers,Description,Hosts,Issue date
DECEMBER 8,Ambleside Assembly Rooms,Ambleside Assembly Rooms - Public Meeting - Miss Abadam,['Miss Abadam'],,,"DECEMBER 8 , 1910"
DECEMBER 8,Huddersfield - Parochial Hall,Huddersfield - Parochial Hall - Presentation of New Banner,,,,"DECEMBER 8 , 1910"
DECEMBER 8,Taunton - Nurses ' Social Guild,Taunton - Nurses ' Social Guild - Mrs . Clothier,['Mrs. Clothier'],,,"DECEMBER 8 , 1910"
DECEMBER 8,Bristol,Bristol - Debate - Miss Baretti,['Miss Baretti'],,,"DECEMBER 8 , 1910"
DECEMBER 8,Birmingham - Battery Works,Birmingham - Battery Works - Open - air Dinner - hour Meeting,,,,"DECEMBER 8 , 1910"
DECEMBER 8,Birmingham - Bournbrook Hotel,Birmingham - Bournbrook Hotel - Open - air Dinner - hour Meeting,,,,"DECEMBER 8 , 1910"
DECEMBER 8,Plymouth - Mrs. Andrews' At Home,Plymouth - Mrs . Andrews ' At Home - Miss M. P. Willcocks .,['Miss M. P. Willcocks'],,,"DECEMBER 8 , 1910"
DECEMBER 8,Plymouth - Public Chambers - Drake's Circus,Plymouth - Public Chambers - Drake's Circus - Public Meeting,,,,"DECEMBER 8 , 1910"
DECEMBER 9,Carlisle Mrs. Bardsley's Drawing-room,Carlisle Mrs. Bardsley's Drawing - room Meeting - Miss Abadam,['Miss Abadam'],,,"DECEMBER 8 , 1910"
DECEMBER 9,"Birmingham - 10, Easy Row","Birmingham - 10 , Easy Row - Franchise Club - Speakers ' Class- Miss Fry ( leader )",['Miss Fry'],,,"DECEMBER 8 , 1910"
DECEMBER 9,Cardiff - Park Hall,"Cardiff - Park Hall- "" Forest of Trees . """,,"""Forest of Trees""",,"DECEMBER 8 , 1910"
DECEMBER 9,"Bristol - Lit. Debating Society, Bishopston","Bristol - Lit . Debating Society , Bishopston - Mrs . W. C. H. Cross , Miss Price .","['Mrs. W. C. H. Cross', 'Miss Price']",,,"DECEMBER 8 , 1910"
DECEMBER 9,Birmingham - Battery Works,Birmingham - Battery Works - Open - air Meeting,,,,"DECEMBER 8 , 1910"
