points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[424, 251, 476, 251, 476, 274, 424, 274]",23,52,quadrilateral,502,0,0.9826751351356506,450.0,262.5,45000.0,6,0,0
"[969, 235, 1055, 235, 1055, 262, 969, 262]",27,86,quadrilateral,THE,1,0.9913318157196045,1012.0,248.5,101200.0,6,0,0
"[1115, 230, 1300, 228, 1300, 261, 1115, 263]",35,185,quadrilateral,COMMON,2,0.9896715879440308,1207.5,245.5,120750.0,6,0,0
"[1362, 227, 1503, 226, 1503, 258, 1362, 259]",33,141,quadrilateral,CAUSE,3,0.9847015142440796,1432.5,242.5,143250.0,6,0,1
"[1502, 227, 1514, 227, 1514, 258, 1502, 258]",31,12,quadrilateral,.,4,0.8660534024238586,1508.0,242.5,150800.0,6,0,1
"[506, 323, 562, 322, 562, 350, 506, 351]",29,56,quadrilateral,only,5,0.9796544313430786,534.0,336.5,53400.0,6,0,0
"[562, 323, 571, 323, 571, 350, 562, 350]",27,9,quadrilateral,.,6,0.9633142948150635,566.5,336.5,56650.0,6,0,0
"[599, 322, 626, 322, 626, 349, 599, 349]",27,27,quadrilateral,It,7,0.8874506950378418,612.5,335.5,61250.0,6,0,0
"[641, 322, 726, 321, 726, 348, 641, 349]",28,85,quadrilateral,should,8,0.9884629249572754,683.5,335.0,68350.0,6,0,0
"[743, 320, 774, 320, 774, 348, 743, 348]",28,31,quadrilateral,be,9,0.9859224557876587,758.5,334.0,75850.0,6,0,0
"[791, 320, 823, 320, 823, 347, 791, 347]",27,32,quadrilateral,an,10,0.9920166730880737,807.0,333.5,80700.0,6,0,0
"[841, 319, 981, 317, 981, 345, 841, 347]",30,140,quadrilateral,exemption,11,0.9887272715568542,911.0,332.0,91100.0,6,0,0
"[999, 317, 1038, 317, 1038, 345, 999, 345]",28,39,quadrilateral,for,12,0.9984674453735352,1018.5,331.0,101850.0,6,0,0
"[1054, 316, 1148, 315, 1148, 343, 1054, 344]",29,94,quadrilateral,women,13,0.9942742586135864,1101.0,329.5,110100.0,6,0,0
"[1164, 315, 1223, 314, 1223, 342, 1164, 343]",29,59,quadrilateral,only,14,0.9863036870956421,1193.5,328.5,119350.0,6,0,0
"[504, 352, 551, 352, 551, 376, 504, 376]",24,47,quadrilateral,and,15,0.9908062219619751,527.5,364.0,52750.0,6,0,0
"[562, 352, 605, 352, 605, 376, 562, 376]",24,43,quadrilateral,not,16,0.9849026799201965,583.5,364.0,58350.0,6,0,0
"[614, 352, 651, 352, 651, 376, 614, 376]",24,37,quadrilateral,for,17,0.9961533546447754,632.5,364.0,63250.0,6,0,0
"[662, 352, 742, 352, 742, 377, 662, 377]",25,80,quadrilateral,young,18,0.9919800162315369,702.0,364.5,70200.0,6,0,0
