points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[418, 253, 471, 253, 471, 275, 418, 275]",22,53,quadrilateral,504,0,0.9915368556976318,444.5,264.0,44450.0,7,0,0
"[974, 239, 1064, 238, 1064, 266, 974, 267]",29,90,quadrilateral,THE,1,0.9911100268363953,1019.0,252.5,101900.0,7,0,0
"[1121, 237, 1303, 235, 1303, 265, 1121, 267]",32,182,quadrilateral,COMMON,2,0.9918073415756226,1212.0,251.0,121200.0,7,0,0
"[389, 325, 516, 324, 516, 353, 389, 354]",30,127,quadrilateral,household,3,0.9929777383804321,452.5,339.0,45250.0,7,0,0
"[531, 324, 655, 323, 655, 352, 531, 353]",30,124,quadrilateral,furniture,4,0.9951894283294678,593.0,338.0,59300.0,7,0,0
"[655, 324, 662, 324, 662, 352, 655, 352]",28,7,quadrilateral,",",5,0.9804033637046814,658.5,338.0,65850.0,7,0,0
"[678, 323, 722, 323, 722, 352, 678, 352]",29,44,quadrilateral,but,6,0.9925087094306946,700.0,337.5,70000.0,7,0,0
"[736, 323, 806, 323, 806, 351, 736, 351]",28,70,quadrilateral,when,7,0.9942494630813599,771.0,337.0,77100.0,7,0,0
"[819, 322, 883, 322, 883, 351, 819, 351]",29,64,quadrilateral,Jane,8,0.98819899559021,851.0,336.5,85100.0,7,0,0
"[899, 322, 974, 322, 974, 350, 899, 350]",28,75,quadrilateral,Jones,9,0.9807569980621338,936.5,336.0,93650.0,7,0,0
"[974, 322, 982, 322, 982, 350, 974, 350]",28,8,quadrilateral,',10,0.9279189705848694,978.0,336.0,97800.0,7,0,0
"[997, 321, 1109, 320, 1109, 349, 997, 350]",30,112,quadrilateral,landlord,11,0.9928097724914551,1053.0,335.0,105300.0,7,0,0
"[1122, 320, 1184, 320, 1184, 349, 1122, 349]",29,62,quadrilateral,puts,12,0.9906893372535706,1153.0,334.5,115300.0,7,0,0
"[1193, 320, 1221, 320, 1221, 348, 1193, 348]",28,28,quadrilateral,in,13,0.987583577632904,1207.0,334.0,120700.0,7,0,0
"[389, 351, 431, 351, 431, 380, 389, 380]",29,42,quadrilateral,the,14,0.9902364611625671,410.0,365.5,41000.0,7,0,0
"[443, 351, 531, 351, 531, 379, 443, 379]",28,88,quadrilateral,bailiffs,15,0.9928461313247681,487.0,365.0,48700.0,7,0,0
"[543, 351, 643, 351, 643, 379, 543, 379]",28,100,quadrilateral,because,16,0.9925372004508972,593.0,365.0,59300.0,7,0,0
"[653, 350, 695, 350, 695, 378, 653, 378]",28,42,quadrilateral,she,17,0.9952605366706848,674.0,364.0,67400.0,7,0,0
"[705, 350, 795, 350, 795, 378, 705, 378]",28,90,quadrilateral,cannot,18,0.9489299654960632,750.0,364.0,75000.0,7,0,0
"[805, 350, 853, 350, 853, 378, 805, 378]",28,48,quadrilateral,pay,19,0.9941999912261963,829.0,364.0,82900.0,7,0,0
"[864, 350, 907, 350, 907, 378, 864, 378]",28,43,quadrilateral,her,20,0.9969308376312256,885.5,364.0,88550.0,7,0,0
"[917, 349, 974, 349, 974, 377, 917, 377]",28,57,quadrilateral,rent,21,0.9913831353187561,945.5,363.0,94550.0,7,0,0
"[975, 349, 982, 349, 982, 377, 975, 377]",28,7,quadrilateral,",",22,0.9795160293579102,978.5,363.0,97850.0,7,0,0
"[995, 349, 1039, 349, 1039, 377, 995, 377]",28,44,quadrilateral,her,23,0.9852898716926575,1017.0,363.0,101700.0,7,0,0
"[1050, 349, 1068, 349, 1068, 377, 1050, 377]",28,18,quadrilateral,"""",24,0.7803683876991272,1059.0,363.0,105900.0,7,0,0
