Date,Location,Raw,Speakers,Description,Hosts,Issue date
OCTOBER 12,"Liverpool - Deaf and Dumb Institute, Prince's Avenue","Liverpool - Deaf and Dumb Institute, Prince's Avenue - Meeting to consider formation of Association of Women Municipal Voters - Miss E. Rathbone, M.A., 'C.C.', Miss U. Leadley Brown. 8-10","['Miss E. Rathbone', 'Miss U. Leadley Brown', 'M.A.', 'C.C.']",,,"OCTOBER 12 , 1911"
OCTOBER 12,Guildford - The Village Hall - Albury,"Guildford - The Village Hall - Albury - Miss E. Palliser, R. Bray, Esq. 8.0","['Miss E. Palliser', 'R. Bray, Esq.']",,,"OCTOBER 12 , 1911"
OCTOBER 12,Castleford - Co-operative Guild,Castleford - Co-operative Guild - Mrs. Parrish. 7.0,['Mrs. Parrish'],,,"OCTOBER 12 , 1911"
OCTOBER 12,Dunmow - The Vicarage,"Dunmow - The Vicarage - Rev. C. Hinscliff, Rev. E. Evans (chair) 3.30","['Rev. C. Hinscliff', 'Rev. E. Evans (chair)']",,,"OCTOBER 12 , 1911"
OCTOBER 12,Whitchurch - Mrs. Price's Drawing-room Meeting,Whitchurch - Mrs. Price's Drawing-room Meeting - Miss Helen Fraser. 3.30,['Miss Helen Fraser'],,,"OCTOBER 12 , 1911"
OCTOBER 13,"Liverpool - Deaf and Dumb Institute, Prince's Avenue","Liverpool - Deaf and Dumb Institute, Prince's Avenue - Meeting to consider formation of Association of Women Municipal Voters - Miss E. Chubb, Miss Johnson, and others. Chair, Mrs. Egerton Stewart - Brown.","['Miss E. Chubb', 'Miss Johnson', 'and others', 'Mrs. Egerton Stewart - Brown.']",,,"OCTOBER 12 , 1911"
OCTOBER 13,Cardiff Albany Road Council School,Cardiff Albany Road Council School - Miss Helen Fraser. 8.0,['Miss Helen Fraser'],,,"OCTOBER 12 , 1911"
OCTOBER 13,Hitchin - Mr. and Mrs. Smithson's Drawing-room meeting,Hitchin - Mr. and Mrs. Smithson's Drawing-room meeting - Miss K. D. Courtney. 3.45,['Miss K. D. Courtney'],,,"OCTOBER 12 , 1911"
OCTOBER 13,Manchester - Whalley Range - Mrs. Hiller's Drawing-room meeting,Manchester - Whalley Range - Mrs. Hiller's Drawing-room meeting -Debate - Miss Ashton v. Miss C. Moir. 3.30,"['Miss Ashton', 'Miss C. Moir']",,,"OCTOBER 12 , 1911"
OCTOBER 13,"Manchester - Onward Buildings, Deansgate","Manchester - Onward Buildings, Deansgate - Meeting for Teachers -Miss Ashton and Miss J. F. Wood. 7.30","['Miss Ashton', 'Miss J. F. Wood']",,,"OCTOBER 12 , 1911"
OCTOBER 13,"Rugby Queen Street Co-operative Hall, Regent Street","Rugby Queen Street Co-operative Hall, Regent Street- ""Open Question"" Society - Mrs. Ring. 7.30",['Mrs. Ring'],,,"OCTOBER 12 , 1911"
