Date,Location,Raw,Speakers,Description,Hosts,Issue date
MARCH 14,Missenden - Schools,Missenden - Schools - Dr . Muriel Matters - Mrs . Stracey's drawing - room meeting,"['Dr . Muriel Matters', ""Mrs . Stracey's drawing - room meeting- Strickland - Parish Room - Miss Norma-Smith"", ""Councillor J. Crosbie ( chair ) - Wood's drawing - room meeting - Mrs . Dempster"", 'Miss Norma-Smith', 'Councillor J. Crosbie', 'Mrs . Dempster', ""Wood's drawing - room meeting""]",,,"MARCH 14 , 1912"
MARCH 14,Victoria Hall,"Victoria Hall - Mrs . Philip Snowden , Mrs. Strickland ( chair )","['Mrs . Philip Snowden', 'Mrs. Strickland']",,,"MARCH 14 , 1912"
MARCH 14,"Assembly Hall , North Church Street","Assembly Hall , North Church Street- Committee "" At Home "" - "" Women in Council Work "" -Miss Margaret Ash-ton , Mrs. Hamilton Baynes ( chair )","['Miss Margaret Ash-ton', 'Mrs. Hamilton Baynes']",""" Women in Council Work """,,"MARCH 14 , 1912"
MARCH 14,Milton Hall,"Milton Hall - Mrs . Rackham , Dr. Stan-comb ( chair )","['Mrs . Rackham', 'Dr. Stan-comb']",,,"MARCH 14 , 1912"
MARCH 14,Town Hall,"Town Hall - Miss M. Robertson , B.A. , Mrs. Ounliffe ( chair )","['Miss M. Robertson', 'Mrs. Ounliffe']",,,"MARCH 14 , 1912"
MARCH 14,Town Hall,"Town Hall - Councillor Margaret Ashton , Mrs. Cowmeadow , A. Richardson , Esq . , J.P. ( chair )","['Councillor Margaret Ashton', 'Mrs. Cowmeadow', 'A. Richardson , Esq . , J.P.']",,,"MARCH 14 , 1912"
MARCH 14,Mr . Garside's Pavilion,"Mr . Garside's Pavilion - Annual meeting -Mrs . M. Robertson , B.A.",['Mrs . M. Robertson'],Annual meeting,,"MARCH 14 , 1912"
MARCH 14,Priory Row Assembly Rooms,"Priory Row Assembly Rooms - White Elephant Tea - Speaker , Miss Morrison , M.A.",['Miss Morrison'],White Elephant Tea,,"MARCH 14 , 1912"
MARCH 14,Priory Row Assembly Rooms,"Priory Row Assembly Rooms - Clerks ' meeting - Miss Morrison , M.A.",['Miss Morrison'],Clerks ' meeting,,"MARCH 14 , 1912"
MARCH 14,St. Mary Council School,"St. Mary Council School - Miss J. M. Baretti , Miss D. Walford , Miss Bishop ( chair )","['Miss J. M. Baretti', 'Miss D. Walford', 'Miss Bishop']",,,"MARCH 14 , 1912"
MARCH 14-20,Colwyn Bay,Colwyn Bay - Suffrage Shop meetings daily,,Suffrage Shop meetings daily,,"MARCH 14 , 1912"
MARCH 14,Kennington - Moffat Institute,"Kennington - Moffat Institute - Miss H. D. Cockle , Mrs. Anstruther ( chair )","['Miss H. D. Cockle', 'Mrs. Anstruther']",,,"MARCH 14 , 1912"
MARCH 14,S. Hackney,"S. Hackney - Mrs . Russell Smith's drawing - room meeting - Mrs . G. F. Abbott , Mrs. J. Corby ( chair )","['Mrs . G. F. Abbott', 'Mrs. J. Corby']",,['Mrs . Russell Smith'],"MARCH 14 , 1912"
MARCH 14,Windsor - Guildhall,"Windsor - Guildhall - Mrs . F. T. Swanwick , M.A. , Mr. R. F. Cholmeley , Miss Gladys Pott , Mr. A. Wenyon Samuels , Sir F. Dyson ( chair )","['Mrs . F. T. Swanwick', 'Mr. R. F. Cholmeley', 'Miss Gladys Pott', 'Mr. A. Wenyon Samuels', 'Sir F. Dyson']",,,"MARCH 14 , 1912"
MARCH 14,Burley - in - Wharfedale - Congregational School,Burley - in - Wharfedale - Congregational School - Mrs . Parrish,['Mrs . Parrish'],,,"MARCH 14 , 1912"
MARCH 14,"Bristol - Goulter Street , Barton Hill Women's Adult School","Bristol - Goulter Street , Barton Hill Women's Adult School - Miss Helen Fraser",['Miss Helen Fraser'],,,"MARCH 14 , 1912"
MARCH 14,Yeovil League of Young Liberals,Yeovil League of Young Liberals - Miss K. M. S. Robertson,['Miss K. M. S. Robertson'],,,"MARCH 14 , 1912"
MARCH 14,Rescrea - Temperance Hall,"Rescrea - Temperance Hall- "" Why women should have votes "" -Miss Buchannan , P.L.G ,, Mrs. Haslam , Wm . Treanor ( chair )","['Miss Buchannan , P.L.G', 'Mrs. Haslam', 'Wm . Treanor']",""" Why women should have votes """,,"MARCH 14 , 1912"
MARCH 15,N. Hackney,"N. Hackney - Mrs . Baines ' drawing - room meeting -Mrs . Challis , Miss L. Portlock , Mrs. Bernard Hicks ( chair )","['Mrs . Challis', 'Miss L. Portlock', 'Mrs. Bernard Hicks']",,['Mrs . Baines'],"MARCH 14 , 1912"
MARCH 15,Sidmouth - Temperance Café,Sidmouth - Temperance Café - Mrs . Rackham,['Mrs . Rackham'],,,"MARCH 14 , 1912"
MARCH 15,Exeter College Hall,Exeter College Hall - Annual meeting - Mrs . Rack-ham,['Mrs . Rack-ham'],Annual meeting,,"MARCH 14 , 1912"
MARCH 15,Assembly Rooms,"Assembly Rooms - Mrs . 8.0 8.0 Smith , Mr. F. Harrison ( chair )","['Mrs . Smith', 'Mr. F. Harrison']",,,"MARCH 14 , 1912"
MARCH 15,"Birmingham - 10 , Easy Row - Franchise Club","Birmingham - 10 , Easy Row - Franchise Club",,,,"MARCH 14 , 1912"
