Date,Location,Raw,Speakers,Description,Hosts,Issue date
JANUARY 18,"Leicester Victoria Hall, Granby Street","Leicester Victoria Hall, Granby Street - Suffrage Plays acted by local suffragists Evening",['local suffragists performing Suffrage Plays.'],,,JANUARY 18. 1912
JANUARY 18,Acle Parish Room,"Acle Parish Room - Dr. Mary Bell, Miss E. Ward 7.30","['Dr. Mary Bell', 'Miss E. Ward']",,,JANUARY 18. 1912
JANUARY 18,Altrincham - Y.W.C.A.,"Altrincham - Y.W.C.A. - Mrs. Graham Nairne (C. and U.W.F.A.), Miss Manning, B.A. 8.0","['Mrs. Graham Nairne', 'Miss Manning']",,,JANUARY 18. 1912
JANUARY 18,Marple Girls' Institute,"Marple Girls' Institute ""The Position of Women in Industrial Life"" -Mrs. Muter Wilson, Mrs. Ashwell Cooke (chair) .","['Mrs. Muter Wilson', 'Mrs. Ashwell Cooke (chair)']",,,JANUARY 18. 1912
JANUARY 19,Maidenhead - Mrs. Olderstear's Drawing-room,"Maidenhead - Mrs. Olderstear's Drawing-room Meeting - Miss K. D. Courtney, Mrs. Robie Uniacke (chair) . 3.0","['Miss K. D. Courtney', 'Mrs. Robie Uniacke (chair)']",,,JANUARY 18. 1912
JANUARY 19,"Birmingham - 10, Easy Row - Franchise Club","Birmingham - 10, Easy Row - Franchise Club .",,Franchise Club.,,JANUARY 18. 1912
JANUARY 19,Frindsbury - Yorke House - Mrs. Horsnaill's drawing-room,Frindsbury - Yorke House - Mrs. Horsnaill's drawing-room meeting - Miss Dutton .,['Miss Dutton'],,,JANUARY 18. 1912
JANUARY 22,"Ecales - St. Andrew's Sohool, Monton","Ecales - St. Andrew's Sohool, Monton - Miss Thirza Potts, M.A. 3.30",['Miss Thirza Potts'],,,JANUARY 18. 1912
JANUARY 22,"Manchester Co-operative Hall, Droylsden","Manchester Co-operative Hall, Droylsden - Councillor Margaret Ashton, M.A., Miss Margaret Robertson, B.A., Councillor Mallalien (chair) . 8.0","['Councillor Margaret Ashton', 'Miss Margaret Robertson', 'Councillor Mallalien (chair)']",,,JANUARY 18. 1912
JANUARY 22,Woburn Sands - Public Hall,Woburn Sands - Public Hall - Mrs. Rackham . 8.0,['Mrs. Rackham'],,,JANUARY 18. 1912
JANUARY 22,"Street Special Farnham - The Institute, South","Street Special Farnham - The Institute, South General Meeting, 4.30 - Address by Mr. Wm. Mirrlees .",['Mr. Wm. Mirrlees'],,,JANUARY 18. 1912
JANUARY 22,"Newcastle-on-Tyne - 27, Ridley Place","Newcastle-on-Tyne - 27, Ridley Place - Suffrage Choir Practice, conducted by Mrs. Bellas Simpson . 8.0",['Mrs. Bellas Simpson (conductor)'],Suffrage Choir Practice,,JANUARY 18. 1912
JANUARY 23,Norwich - Municipal Secondary School,Norwich - Municipal Secondary School - Miss Hill's meeting for teachers - Miss Eva Ward . 3.0,['Miss Eva Ward'],,,JANUARY 18. 1912
JANUARY 23,Nuneaton Congregational Lecture Hall,"Nuneaton Congregational Lecture Hall Mrs. Michael Sadler, Mrs. Annot Robinson (I.L.P.), W. E. Johnson, Esq., M.P. (chair) . 8.0","['Mrs. Michael Sadler', 'Mrs. Annot Robinson', 'W. E. Johnson, Esq., M.P. (chair)']",,,JANUARY 18. 1912
JANUARY 23,"London - Union of Women's Suffrage Societies, Parliament Chambers, Great Smith Street, S.W.","UNION OF WOMEN'S SUFFRAGE SOCIETIES, Street, S.W. TUESDAY, 3.30 to 6. JANUARY 23rd, Chair: Mrs. THEODORE WILLIAMS. A. MAUDE ROYDEN (on ""A Suffragist's Impressions of America"") , Miss FRANCES STERLING. Discussion Invited.","['Mrs. Theodore Williams (Chair)', 'A. Maude Royden', 'Miss Frances Sterling']",,,JANUARY 18. 1912
