points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[3177, 547, 3206, 547, 3206, 561, 3177, 561]",14,29,quadrilateral,3.0,0,0.9828596115112305,3191.5,554.0,319150.0,8,1,0
"[3167, 790, 3207, 791, 3206, 809, 3166, 808]",19,41,quadrilateral,8.15,1,0.9914463758468628,3186.5,799.5,318650.0,8,1,0
"[3180, 1084, 3210, 1084, 3210, 1100, 3180, 1100]",16,30,quadrilateral,8.0,2,0.9887893199920654,3195.0,1092.0,319500.0,8,1,0
"[3323, 207, 3411, 206, 3411, 239, 3323, 240]",34,88,quadrilateral,THE,3,0.9903504252433777,3367.0,223.0,336700.0,8,1,1
"[3456, 206, 3643, 205, 3643, 238, 3456, 239]",34,187,quadrilateral,COMMON,4,0.9875656366348267,3549.5,222.0,354950.0,8,1,1
"[3685, 204, 3822, 203, 3822, 236, 3685, 237]",34,137,quadrilateral,CAUSE,5,0.982236385345459,3753.5,220.0,375350.0,8,1,1
"[3827, 204, 3837, 204, 3837, 236, 3827, 236]",32,10,quadrilateral,.,6,0.9293534755706787,3832.0,220.0,383200.0,8,1,1
"[3446, 353, 3505, 353, 3505, 380, 3446, 380]",27,59,quadrilateral,TO,7,0.9641331434249878,3475.5,366.5,347550.0,8,1,1
"[3544, 352, 3716, 351, 3716, 378, 3544, 379]",28,172,quadrilateral,OBTAIN,8,0.99258953332901,3630.0,365.0,363000.0,8,1,1
"[3318, 397, 3521, 396, 3521, 424, 3318, 425]",29,203,quadrilateral,PERFECT,9,0.9881938695907593,3419.5,410.5,341950.0,8,1,1
"[3557, 395, 3647, 394, 3647, 422, 3557, 423]",29,90,quadrilateral,TEA,10,0.9901890158653259,3602.0,408.5,360200.0,8,1,1
"[3675, 394, 3853, 393, 3853, 421, 3675, 422]",29,178,quadrilateral,without,11,0.966574490070343,3764.0,407.5,376400.0,8,1,1
"[3445, 439, 3619, 440, 3619, 468, 3445, 467]",29,174,quadrilateral,TANNIN,12,0.9895116090774536,3532.0,453.5,353200.0,8,1,1
"[3646, 441, 3718, 442, 3718, 469, 3646, 468]",28,72,quadrilateral,use,13,0.9869651198387146,3682.0,455.0,368200.0,8,1,1
"[3554, 490, 3609, 490, 3609, 507, 3554, 507]",17,55,quadrilateral,THE,14,0.9939053058624268,3581.5,498.5,358150.0,8,1,1
"[3447, 522, 3529, 522, 3529, 559, 3447, 559]",37,82,quadrilateral,THE,15,0.9864386916160583,3488.0,540.5,348800.0,8,1,1
"[3564, 522, 3723, 522, 3723, 559, 3564, 559]",37,159,quadrilateral,PATENT,16,0.9841270446777344,3643.5,540.5,364350.0,8,1,1
"[3297, 583, 3323, 583, 3323, 696, 3297, 696]",113,26,quadrilateral,"""",17,0.4522888958454132,3310.0,639.5,331000.0,8,1,1
"[3335, 583, 3836, 583, 3836, 696, 3335, 696]",113,501,quadrilateral,TEAETTA,18,0.9828557372093201,3585.5,639.5,358550.0,8,1,1
"[3840, 583, 3876, 583, 3876, 696, 3840, 696]",113,36,quadrilateral,',19,0.7438434362411499,3858.0,639.5,385800.0,8,1,1
"[3426, 720, 3537, 720, 3537, 775, 3426, 775]",55,111,quadrilateral,TEA,20,0.9896901845932007,3481.5,747.5,348150.0,8,1,1
"[3538, 720, 3566, 720, 3566, 775, 3538, 775]",55,28,quadrilateral,-,21,0.984277069568634,3552.0,747.5,355200.0,8,1,1
"[3566, 720, 3775, 720, 3775, 775, 3566, 775]",55,209,quadrilateral,MAKER,22,0.984907865524292,3670.5,747.5,367050.0,8,1,1
"[3338, 1321, 3405, 1321, 3405, 1335, 3338, 1335]",14,67,quadrilateral,Patent,23,0.9890546202659607,3371.5,1328.0,337150.0,8,1,1
"[3416, 1321, 3442, 1321, 3442, 1335, 3416, 1335]",14,26,quadrilateral,No,24,0.9688454866409302,3429.0,1328.0,342900.0,8,1,1
"[3448, 1321, 3518, 1321, 3518, 1335, 3448, 1335]",14,70,quadrilateral,27958-11,25,0.9785945415496826,3483.0,1328.0,348300.0,8,1,1
"[3518, 1321, 3524, 1321, 3524, 1335, 3518, 1335]",14,6,quadrilateral,.,26,0.8832345008850098,3521.0,1328.0,352100.0,8,1,1
"[3591, 1302, 3674, 1302, 3674, 1319, 3591, 1319]",17,83,quadrilateral,Diagram,27,0.987978458404541,3632.5,1310.5,363250.0,8,1,1
"[3682, 1302, 3700, 1302, 3700, 1318, 3682, 1318]",16,18,quadrilateral,of,28,0.9882148504257202,3691.0,1310.0,369100.0,8,1,1
"[3705, 1302, 3737, 1302, 3737, 1318, 3705, 1318]",16,32,quadrilateral,the,29,0.992830216884613,3721.0,1310.0,372100.0,8,1,1
"[3743, 1301, 3822, 1301, 3822, 1318, 3743, 1318]",17,79,quadrilateral,Interior,30,0.9819753170013428,3782.5,1309.5,378250.0,8,1,1
"[3821, 1301, 3827, 1301, 3827, 1317, 3821, 1317]",16,6,quadrilateral,",",31,0.9670670032501221,3824.0,1309.0,382400.0,8,1,1
"[3838, 1301, 3881, 1301, 3881, 1317, 3838, 1317]",16,43,quadrilateral,with,32,0.9854366779327393,3859.5,1309.0,385950.0,8,1,1
"[3590, 1320, 3663, 1320, 3663, 1335, 3590, 1335]",15,73,quadrilateral,Infuser,33,0.9884200096130371,3626.5,1327.5,362650.0,8,1,1
"[3673, 1320, 3694, 1320, 3694, 1335, 3673, 1335]",15,21,quadrilateral,in,34,0.9899922609329224,3683.5,1327.5,368350.0,8,1,1
"[3702, 1320, 3741, 1320, 3741, 1335, 3702, 1335]",15,39,quadrilateral,and,35,0.9887192845344543,3721.5,1327.5,372150.0,8,1,1
"[3749, 1320, 3781, 1320, 3781, 1335, 3749, 1335]",15,32,quadrilateral,out,36,0.9702075719833374,3765.0,1327.5,376500.0,8,1,1
"[3791, 1320, 3811, 1320, 3811, 1335, 3791, 1335]",15,20,quadrilateral,of,37,0.986910343170166,3801.0,1327.5,380100.0,8,1,1
"[3820, 1320, 3878, 1320, 3878, 1335, 3820, 1335]",15,58,quadrilateral,water,38,0.9927347898483276,3849.0,1327.5,384900.0,8,1,1
"[3878, 1320, 3884, 1320, 3884, 1335, 3878, 1335]",15,6,quadrilateral,.,39,0.916573166847229,3881.0,1327.5,388100.0,8,1,1
"[414, 187, 468, 186, 468, 208, 414, 209]",23,54,quadrilateral,610,40,0.9583877325057983,441.0,197.5,44100.0,8,0,0
"[374, 274, 470, 275, 470, 302, 374, 301]",28,96,quadrilateral,seasons,41,0.9808992147445679,422.0,288.0,42200.0,8,0,0
"[498, 275, 543, 275, 543, 301, 498, 301]",26,45,quadrilateral,one,42,0.9899203777313232,520.5,288.0,52050.0,8,0,0
"[558, 276, 585, 276, 585, 302, 558, 302]",26,27,quadrilateral,in,43,0.9925872087478638,571.5,289.0,57150.0,8,0,0
"[601, 275, 709, 276, 709, 303, 601, 302]",28,108,quadrilateral,realistic,44,0.9956791996955872,655.0,289.0,65500.0,8,0,0
"[710, 277, 717, 277, 717, 303, 710, 303]",26,7,quadrilateral,",",45,0.9831529855728149,713.5,290.0,71350.0,8,0,0
"[734, 277, 775, 277, 775, 303, 734, 303]",26,41,quadrilateral,the,46,0.9935166835784912,754.5,290.0,75450.0,8,0,0
"[790, 277, 858, 277, 858, 304, 790, 304]",27,68,quadrilateral,other,47,0.99561607837677,824.0,290.5,82400.0,8,0,0
"[874, 278, 900, 278, 900, 304, 874, 304]",26,26,quadrilateral,in,48,0.975612998008728,887.0,291.0,88700.0,8,0,0
"[915, 277, 1031, 278, 1031, 305, 915, 304]",28,116,quadrilateral,symbolic,49,0.9940584301948547,973.0,291.0,97300.0,8,0,0
"[366, 306, 463, 307, 463, 324, 366, 323]",18,97,quadrilateral,fashion,50,0.9869982600212097,414.5,315.0,41450.0,8,0,0
"[466, 306, 473, 306, 473, 323, 466, 323]",17,7,quadrilateral,.,51,0.9351300597190857,469.5,314.5,46950.0,8,0,0
"[502, 305, 547, 305, 547, 331, 502, 331]",26,45,quadrilateral,We,52,0.9871467351913452,524.5,318.0,52450.0,8,0,0
"[559, 305, 666, 306, 666, 332, 559, 331]",27,107,quadrilateral,heartily,53,0.9940342307090759,612.5,318.5,61250.0,8,0,0
"[680, 305, 827, 306, 827, 333, 680, 332]",28,147,quadrilateral,recommend,54,0.9873824119567871,753.5,319.0,75350.0,8,0,0
"[841, 306, 858, 306, 858, 332, 841, 332]",26,17,quadrilateral,a,55,0.9910775423049927,849.5,319.0,84950.0,8,0,0
"[870, 306, 931, 306, 931, 333, 870, 333]",27,61,quadrilateral,visit,56,0.9927067756652832,900.5,319.5,90050.0,8,0,0
"[940, 307, 970, 307, 970, 333, 940, 333]",26,30,quadrilateral,to,57,0.9921685457229614,955.0,320.0,95500.0,8,0,0
"[980, 307, 1024, 307, 1024, 333, 980, 333]",26,44,quadrilateral,the,58,0.9845042824745178,1002.0,320.0,100200.0,8,0,0
"[365, 332, 447, 333, 447, 353, 365, 352]",21,82,quadrilateral,studio,59,0.9896479249000549,406.0,342.5,40600.0,8,0,0
"[460, 333, 489, 333, 489, 352, 460, 352]",19,29,quadrilateral,of,60,0.9901617765426636,474.5,342.5,47450.0,8,0,0
"[503, 334, 565, 335, 565, 354, 503, 353]",20,62,quadrilateral,Miss,61,0.9754627346992493,534.0,344.0,53400.0,8,0,0
"[579, 334, 664, 335, 664, 355, 579, 354]",21,85,quadrilateral,Tawse,62,0.9822425842285156,621.5,344.5,62150.0,8,0,0
"[664, 335, 672, 335, 672, 354, 664, 354]",19,8,quadrilateral,.,63,0.9172199964523315,668.0,344.5,66800.0,8,0,0
"[388, 381, 436, 381, 436, 402, 388, 402]",21,48,quadrilateral,THE,64,0.9863011837005615,412.0,391.5,41200.0,8,0,0
"[453, 380, 548, 381, 548, 403, 453, 402]",23,95,quadrilateral,ARTISTS,65,0.9845147728919983,500.5,391.5,50050.0,8,0,0
"[545, 381, 553, 381, 553, 402, 545, 402]",21,8,quadrilateral,',66,0.8807604908943176,549.0,391.5,54900.0,8,0,0
"[568, 381, 686, 382, 686, 404, 568, 403]",23,118,quadrilateral,SUFFRAGE,67,0.9899864196777344,627.0,392.5,62700.0,8,0,0
"[703, 382, 795, 383, 795, 405, 703, 404]",23,92,quadrilateral,LEAGUE,68,0.9919338822364807,749.0,393.5,74900.0,8,0,0
"[811, 383, 850, 383, 850, 404, 811, 404]",21,39,quadrilateral,has,69,0.985163688659668,830.5,393.5,83050.0,8,0,0
"[864, 383, 983, 384, 983, 406, 864, 405]",23,119,quadrilateral,forwarded,70,0.9954742789268494,923.5,394.5,92350.0,8,0,0
"[996, 384, 1024, 384, 1024, 405, 996, 405]",21,28,quadrilateral,us,71,0.9831408262252808,1010.0,394.5,101000.0,8,0,0
"[357, 408, 430, 408, 430, 432, 357, 432]",24,73,quadrilateral,copies,72,0.9860407114028931,393.5,420.0,39350.0,8,0,0
