Date,Location,Raw,Speakers,Description,Hosts,Issue date
SEPTEMBER 19,Preston - Horrockses ' Mill,"Preston - Horrockses ' Mill - open - air meeting - Mrs . Cooper , Miss C. Leadley Brown , Miss Deakin 12.30","['Mrs . Cooper', 'Miss C. Leadley Brown', 'Miss Deakin']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 19,Preston St. Paul's Road,"Preston St. Paul's Road - open - air meeting - Mrs . Annot Robinson , Mrs. Earp 7.30","['Mrs . Annot Robinson', 'Mrs. Earp']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 19,Hemsworth,Hemsworth - open - air meeting - Mrs . Chew 6.30,['Mrs . Chew'],,,"SEPTEMBER 1 , 1012"
SEPTEMBER 19,Manchester - Oxford Road,"Manchester - Oxford Road , corner of Victoria Park Gates open - air meeting - Mrs . Annot Robinson , Mrs. Earp 8.0","['Mrs. Annot Robinson', 'Mrs. Earp']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 19,Bristol - The Coliseum,Bristol - The Coliseum - suffrage stall - The Misses Keswick 8.0,,suffrage stall,['The Misses Keswick'],"SEPTEMBER 1 , 1012"
SEPTEMBER 20,Preston - Roebuck Street,"Preston - Roebuck Street - open - air meeting - Mrs . Cooper , Miss C. Leadley Brown , Miss Deakin 6.30","['Mrs . Cooper', 'Miss C. Leadley Brown', 'Miss Deakin']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 20,Preston - Aoregate Lane,"Preston - Aoregate Lane - open - air meeting - Miss Cooper , Miss C. Leadley Brown , Miss Deakin 12-10","['Miss Cooper', 'Miss C. Leadley Brown', 'Miss Deakin']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 20,King's Sutton The Schools,"King's Sutton The Schools - Miss A. Maude Royden , Rev. A. C. Hoggins ( chair ) 12.30","['Miss A. Maude Royden', 'Rev. A. C. Hoggins ( chair )']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 20,Banbury Town Hall,"Banbury Town Hall - Miss A. Mande Royden , The Lady Knightley of Fawsley ( chair ) 7.30","['Miss A. Mande Royden', 'The Lady Knightley of Fawsley ( chair )']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 20,Mapplewell,Mapplewell - Open - air meeting - Mrs . Chew 8.0,['Mrs . Chew'],,,"SEPTEMBER 1 , 1012"
SEPTEMBER 20,Bristol - The Coliseum,"Bristol - The Coliseum - suffrage stall . - Miss Baker , Miss Stock 8.0",,suffrage stall,"['Miss Baker', 'Miss Stock']","SEPTEMBER 1 , 1012"
SEPTEMBER 20,Bristol - The Coliseum,"Bristol - The Coliseum - suffrage stall - Mrs . J. Martin , Miss Pope 12-10",,suffrage stall,"['Mrs . J. Martin', 'Miss Pope']","SEPTEMBER 1 , 1012"
SEPTEMBER 20,Holmfirth - Vestry of New Connection Chapel,Holmfirth - Vestry of New Connection Chapel- members ' meeting 3.0,,members ' meeting,,"SEPTEMBER 1 , 1012"
SEPTEMBER 21,Preston - Market Place,"Preston - Market Place open - air meeting - Mrs . Cooper , Miss C. Leadley Brown , Miss Deakin 12-10","['Mrs . Cooper', 'Miss C. Leadley Brown', 'Miss Deakin']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 23,"Nottingham - Offloe , 54 , Long Row","Nottingham - Offloe , 54 , Long Row- "" At home "" and working party for E. Midlands ' bazaar - Miss Quare ( Ilkeston ) 7-9.30",,""" At home "" and working party for E. Midlands ' bazaar",['Miss Quare ( Ilkeston )'],"SEPTEMBER 1 , 1012"
SEPTEMBER 23,Bristol - The Coliseum,Bristol - The Coliseum - suffrage stall - The Misses Tanner 12-10,,suffrage stall,['The Misses Tanner'],"SEPTEMBER 1 , 1012"
SEPTEMBER 23,"Bristol - 11a , White Ladies ' Road","Bristol - 11a , White Ladies ' Road - speakers ' class -leader , Mrs. Randall Vickers 2.30",,speakers ' class,['Mrs. Randall Vickers'],"SEPTEMBER 1 , 1012"
SEPTEMBER 23,Ambleside Mrs. Cunliffe's,"Ambleside Mrs. Cunliffe's "" at home "" and white elephant sale - speaker , Miss A. Maude Royden Afternoon",['Miss A. Maude Royden'],""" at home "" and white elephant sale",,"SEPTEMBER 1 , 1012"
SEPTEMBER 23,Ryde Mrs. Stanton Coit's garden,"Ryde Mrs. Stanton Coit's garden meeting - Mrs . Ruth Homan , Dr. Stanton Coit Afternoon","['Mrs . Ruth Homan', 'Dr. Stanton Coit']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 23,York Exhibition Square,York Exhibition Square - Mr . Malcolm Mitchell 7.30,['Mr . Malcolm Mitchell'],,,"SEPTEMBER 1 , 1012"
SEPTEMBER 24,Preston - Penwortham House,"Preston - Penwortham House - drawing - room meeting -Miss A , Maude Royden 3.30","['Miss A , Maude Royden']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 24,"Preston - Assembly Room , Public Hall","Preston - Assembly Room , Public Hall - Miss A. Maude Royden 7.45",['Miss A. Maude Royden'],,,"SEPTEMBER 1 , 1012"
SEPTEMBER 24,Redhill - Market Hall,"Redhill - Market Hall - Lord Robert Cecil , M.P. , Miss Frances Sterling , Mrs. Mackirdy ( chair ) 8.0","['Lord Robert Cecil', 'M.P.', 'Miss Frances Sterling', 'Mrs. Mackirdy ( chair )']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 24,Keswick Pavilion,"Keswick Pavilion - Miss Muriel Matters , Mrs. Frank Marshall 8.0","['Miss Muriel Matters', 'Mrs. Frank Marshall']",,,"SEPTEMBER 1 , 1012"
SEPTEMBER 24,Bristol - The Coliseum,"Bristol - The Coliseum - suffrage stall - Mrs . Senington , Miss Brownlea 12-10",,suffrage stall,"['Mrs . Senington', 'Miss Brownlea']","SEPTEMBER 1 , 1012"
SEPTEMBER 24,"Tunbridge Wells - 18 , Crescent Road","Tunbridge Wells - 18 , Crescent Road- "" Friends of Women's Suffrage "" Workers 4.30",,""" Friends of Women's Suffrage "" Workers",,"SEPTEMBER 1 , 1012"
SEPTEMBER 25,Birmingham - Minworth Council School,"Birmingham - Minworth Council School - Miss Helen Fraser , J. Ansell , Esq . , J.P. ( chair ) 8.0","['Miss Helen Fraser', 'J. Ansell', 'Esq .', 'J.P. ( chair )']",,,"SEPTEMBER 1 , 1012"
