Date,Location,Raw,Speakers,Description,Hosts,Issue date
NOVEMBER 29,"Leeds - 9, Park Lane","Leeds - 9 , Park Lane - Miss Margaret Robertson , B.A.",['Miss Margaret Robertson'],,,"NOVEMBER 29 , 1912"
NOVEMBER 29,Nottingham Mechanics Large Hall,"Nottingham Mechanics Large Hall , "" Forest of Christmas Trees "" -opened by Her Highness Duleep Singh . Chair , Sir J. Rolleston , M.P. , supported by Lord Henry Bentick , M.P.",,""" Forest of Christmas Trees "" -opened by Her Highness Duleep Singh","['Sir J. Rolleston', 'Lord Henry Bentick']","NOVEMBER 29 , 1912"
NOVEMBER 29,Tiverton,Tiverton - Drawing - room meeting - Miss Abadam,['Miss Abadam'],,,"NOVEMBER 29 , 1912"
NOVEMBER 29,Bristol Victoria Rooms,"Bristol Victoria Rooms - Miss Helen Fraser , Professor Leonard . Sir John Gorst ( chair )","['Miss Helen Fraser', 'Professor Leonard', 'Sir John Gorst']",,,"NOVEMBER 29 , 1912"
NOVEMBER 29,Exeter Barnfield Hall,Exeter Barnfield Hall - Sir Victor Horsley - Miss Abadam,"['Sir Victor Horsley', 'Miss Abadam']",,,"NOVEMBER 29 , 1912"
NOVEMBER 29,Holyhead - Public Hall,"Holyhead - Public Hall - Miss Cherry , B.W.T.A. , on White Slave Traffic",['Miss Cherry'],,,"NOVEMBER 29 , 1912"
NOVEMBER 29,"Cambridge Co - operative Hall, Burleigh Street","Cambridge Co - operative Hall , Burleigh Street- Women's Suffrage and the Labour Party "" -Mrs . Annot Robinson",['Mrs. Annot Robinson'],,,"NOVEMBER 29 , 1912"
NOVEMBER 29,Gateshead Outside Kelvingrove Schools,Gateshead Outside Kelvingrove Schools Miss Sheard,['Miss Sheard'],,,"NOVEMBER 29 , 1912"
NOVEMBER 29,Ashington - Miner's Hall,"Ashington - Miner's Hall - Miss I. S. A. Beaver , Miss C. M. Gordon","['Miss I. S. A. Beaver', 'Miss C. M. Gordon']",,,"NOVEMBER 29 , 1912"
NOVEMBER 30,Nottingham - Mechanics Large Hall,"Nottingham - Mechanics Large Hall , "" Forest of Christmas Trees "" -opened by Lady Markham . Chair , Alderman Manning",,""" Forest of Christmas Trees "" -opened by Lady Markham",['Alderman Manning'],"NOVEMBER 29 , 1912"
