Date,Location,Raw,Speakers,Description,Hosts,Issue date
OCTOBER 13,Altrincham,"Altrincham Society - Free Library, Sale - Miss Abadam",['Miss Abadam'],,,"OCTOBER 13 , 1910"
OCTOBER 13,London - Sutton,"London - Sutton - Annual General Meeting and Drawing - room Meeting - Miss Close (Hostess), Miss Bompas","['Miss Close', 'Miss Bompas']",,,"OCTOBER 13 , 1910"
OCTOBER 13,London - Clerkenwell,London - Clerkenwell - Garnault Place - Open - air Meeting - Miss C. Corbett,['Miss C. Corbett'],,,"OCTOBER 13 , 1910"
OCTOBER 13,Newcastle,Newcastle Tilley's Restaurant - Dinner to Mrs. Fawcett,,Dinner to Mrs. Fawcett,,"OCTOBER 13 , 1910"
OCTOBER 13,Wrehenton,Wrehenton - Open - air Meeting - Miss Lina Johnson,['Miss Lina Johnson'],,,"OCTOBER 13 , 1910"
OCTOBER 13,Worcester,"Worcester - At Home - Miss Martin, Lady Isabel Margesson","['Miss Martin', 'Lady Isabel Margesson']",,,"OCTOBER 13 , 1910"
OCTOBER 13,Bristol,"Bristol - 111a, Whiteladies Road - Speakers' Class",,Speakers' Class,,"OCTOBER 13 , 1910"
OCTOBER 14,Gateshead,"Gateshead - Bewick Hall - Mrs. H. Fawcett, LL.D., Mrs. Spence Watson","['Mrs. H. Fawcett', 'Mrs. Spence Watson']",,,"OCTOBER 13 , 1910"
OCTOBER 14,Cardiff,Cardiff - Park Hall - Reception - Lady Grove,,Reception,,"OCTOBER 13 , 1910"
OCTOBER 14,Disley,Disley Public Meeting - Miss Abadam,['Miss Abadam'],,,"OCTOBER 13 , 1910"
OCTOBER 14,Edinburgh,"Edinburgh - 40, Shandwick Place - At Home - Mrs. More Nisbett",,,['Mrs. More Nisbett'],"OCTOBER 13 , 1910"
OCTOBER 14,London N. Hackney,London N. Hackney - Annual Meeting - Miss Rinder,['Miss Rinder'],,,"OCTOBER 13 , 1910"
OCTOBER 14,Bristol,Bristol - Mrs. Pobjoy's Drawing-room Meeting - Miss Mrs. W. C. H. Cross,['Miss Mrs. W. C. H. Cross'],,,"OCTOBER 13 , 1910"
OCTOBER 14,Watford,Watford - Co-operative Hall - Miss Campbell,['Miss Campbell'],,,"OCTOBER 13 , 1910"
OCTOBER 14,London Stroud Green,"London Stroud Green - Open-air Meeting - Miss Cockle, Miss Thomson, B.A.","['Miss Cockle', 'Miss Thomson']",,,"OCTOBER 13 , 1910"
OCTOBER 14,North of England,"North of England - 85, Deansgate Arcade - Members' Meeting - Miss Ashton, Mrs. Swanwick","['Miss Ashton', 'Mrs. Swanwick']",,,"OCTOBER 13 , 1910"
OCTOBER 15,Cheadle,Cheadle Public Meeting - Miss Abadam,['Miss Abadam'],,,"OCTOBER 13 , 1910"
OCTOBER 15,Norwood,"Norwood - Suffrage Offices - Miss Raleigh, Miss Green","['Miss Raleigh', 'Miss Green']",,,"OCTOBER 13 , 1910"
OCTOBER 15,Huddersfield,"Huddersfield - St. George's Square - Open-air Meeting - Miss Siddon, Miss Fielden","['Miss Siddon', 'Miss Fielden']",,,"OCTOBER 13 , 1910"
OCTOBER 15,London - Highgate,"London - Highgate - High Road, E. Finchley - Open - air Meeting",,,,"OCTOBER 13 , 1910"
OCTOBER 15,Harrogate,Harrogate Crown Hotel - Mrs. Fawcett,['Mrs. Fawcett'],,,"OCTOBER 13 , 1910"
OCTOBER 17,North of England - East Manchester,North of England - East Manchester - Miss Ashton,['Miss Ashton'],,,"OCTOBER 13 , 1910"
OCTOBER 17,Stockport,Stockport - County Restaurant Assembly Rooms - Miss Abadam,['Miss Abadam'],,,"OCTOBER 13 , 1910"
OCTOBER 17,Didsbury,Didsbury Public Meeting - Mr. L. Housman,['Mr. L. Housman'],,,"OCTOBER 13 , 1910"
OCTOBER 17,Birmingham - Handsworth,Birmingham - Handsworth - Meeting,,,,"OCTOBER 13 , 1910"
OCTOBER 17,Barnsley,Barnsley - Arcade Hall - Mrs. Henry Fawcett,['Mrs. Henry Fawcett'],,,"OCTOBER 13 , 1910"
OCTOBER 17,London Clerkenwell,London Clerkenwell - Open - air Meeting,,,,"OCTOBER 13 , 1910"
OCTOBER 17,Basingstoke,Basingstoke Women Only - Miss D. Edwardes,['Miss D. Edwardes'],Women Only,,"OCTOBER 13 , 1910"
OCTOBER 17,Watford,"Watford - Clarendon Hall - Public Meeting - Lord Robert Cecil, Miss Frances Sterling","['Lord Robert Cecil', 'Miss Frances Sterling']",,,"OCTOBER 13 , 1910"
OCTOBER 17,Edinburgh - Aln Lodge,Edinburgh - Aln Lodge - Drawing - room Meeting,,,,"OCTOBER 13 , 1910"
OCTOBER 18,North of England - East Manchester,"North of England - East Manchester - Miss Courtney, Mr. Brierley","['Miss Courtney', 'Mr. Brierley']",,,"OCTOBER 13 , 1910"
OCTOBER 18,London - Ealing,London - Ealing - At Home - Miss Lowndes,['Miss Lowndes'],,,"OCTOBER 13 , 1910"
OCTOBER 18,Nelson,Nelson - Weavers' Institute - Public Meeting - Miss Abadam,['Miss Abadam'],,,"OCTOBER 13 , 1910"
OCTOBER 18,Wilmslow,Wilmslow - Public Meeting - Mr. Housman,['Mr. Housman'],,,"OCTOBER 13 , 1910"
