Date,Location,Raw,Speakers,Description,Hosts,Issue date
JANUARY 10,Accrington Grand Theatre,"Accrington Grand Theatre - Joint Suffrage and Labour Demonstration - Speakers , Miss Margaret Robertson , Mr. R. Smillie , Mr. S. McGurk , and Mr. T T. Abbott - Chairman , Mr. T. E. Barnes","['Miss Margaret Robertson', 'Mr. R. Smillie', 'Mr. S. McGurk', 'Mr. T T. Abbott', 'Mr. T. E. Barnes', 'Miss Foxley', 'M.A.']",,,"JANUARY 9 , 1914"
JANUARY 10,"Upper Rhondda - The Labour Club, Pentre","Upper Rhondda - The Labour Club , Pentre- Miss Foxley , M.A.",,,,"JANUARY 9 , 1914"
JANUARY 11,Little Missenden - Schoolroom,"Little Missenden - Schoolroom - Speaker , Mr. Mitchell - Concert",['Mr. Mitchell'],,,"JANUARY 9 , 1914"
JANUARY 12,Birmingham - St. Martin's Hall - Dean Street,"Birmingham - St . Martin's Hall - Dean Street- Speaker , Mrs. Ring",['Mrs. Ring'],,,"JANUARY 9 , 1914"
JANUARY 12,"Bradford - 5, Eldon Place","Bradford 5 , Eldon Place Speaker , Mrs. Swanwick",['Mrs. Swanwick'],,,"JANUARY 9 , 1914"
JANUARY 12,"Manchester - Parker's Restaurant, St. Ann's Square","Manchester - Parker's Restaurant , St. Ann's Square At Home - Speaker , Councillor Margaret Ashton",['Councillor Margaret Ashton'],At Home,,"JANUARY 9 , 1914"
JANUARY 12,King's Solihull Public Hall,"King's Solihull Public Hall - Debate on Women's Suffrage For : Miss Helen Fraser ; Against : Mrs. Gladstone Soloman - Chair , Dr. Vaughan , Bernays , J.P.","['Miss Helen Fraser', 'Mrs. Gladstone Soloman', 'Dr. Vaughan', 'Bernays, J.P.']",,,"JANUARY 9 , 1914"
JANUARY 12,South Salford Suffrage Club - Gardenwall Street,South Salford Suffrage Club - Gardenwall Street Speaker . Mrs. J. R. Tomlinson,['Mrs. J. R. Tomlinson'],,,"JANUARY 9 , 1914"
JANUARY 12,Wallasey and Wirral - Hoylake,"Wallasey and Wirral - Hoylake - Mrs Meeting Speaker , Miss Macadam",['Miss Macadam'],,,"JANUARY 9 , 1914"
JANUARY 12,"Warrington - Atkinson's Café, Bridge Street","Warrington - Atkinson's Café , Bridge Street- Miss J. Forsyth , B.A. , on "" Women and Housing Reform ""","['Miss J. Forsyth, B.A.']",,,"JANUARY 9 , 1914"
JANUARY 13,Birmingham Friends' Institute - Hay Mills,"Birmingham Friends ' Institute - Hay Mills- Speaker , Mrs. Ring",['Mrs. Ring'],,,"JANUARY 9 , 1914"
